time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-13 10:6:7.812	WT901BLE68(E947F43FF2E9)	-0.564	0.018	-0.785	-1.221	-1.160	0.488	176.50	35.38	-25.03	22.344	-25.480	49.784	-0.03781	0.93262	-0.19693	-0.29984	27.6	13111	100
2025-3-13 10:6:7.863	WT901BLE68(490AABDC0D29)	0.007	-0.976	-0.186	-2.625	-1.465	0.000	-105.35	0.24	-27.54	-27.244	29.400	53.116	0.58902	-0.77222	0.19052	-0.14258	26.9	13111	100
2025-3-13 10:6:7.929	WT901BLE68(E947F43FF2E9)	-0.566	0.019	-0.787	-0.671	-0.305	0.366	176.50	35.46	-25.05	22.344	-25.480	49.784	-0.03781	0.93127	-0.19745	-0.30365	27.6	13111	100
2025-3-13 10:6:7.981	WT901BLE68(490AABDC0D29)	0.006	-0.974	-0.189	-2.502	-1.404	0.000	-105.34	0.24	-27.54	-27.244	29.400	53.116	0.58936	-0.77197	0.19046	-0.14270	26.9	13111	100
2025-3-13 10:6:7.990	WT901BLE68(E947F43FF2E9)	-0.566	0.018	-0.787	-0.916	-0.427	0.610	176.51	35.50	-25.07	22.344	-25.480	49.784	-0.03781	0.93127	-0.19745	-0.30365	27.6	13111	100
2025-3-13 10:6:8.42	WT901BLE68(490AABDC0D29)	0.004	-0.975	-0.190	-2.380	-1.648	0.000	-105.32	0.23	-27.55	-27.244	29.400	53.116	0.58936	-0.77197	0.19046	-0.14270	26.9	13111	100
2025-3-13 10:6:8.138	WT901BLE68(E947F43FF2E9)	-0.566	0.022	-0.783	-1.526	-0.183	0.488	176.50	35.51	-25.09	22.540	-25.480	49.882	-0.03781	0.93127	-0.19745	-0.30365	27.6	13111	100
2025-3-13 10:6:8.163	WT901BLE68(490AABDC0D29)	0.009	-0.979	-0.183	-2.380	-1.404	0.000	-105.30	0.23	-27.55	-27.146	29.302	52.920	0.58936	-0.77197	0.19046	-0.14270	26.9	13111	100
2025-3-13 10:6:8.199	WT901BLE68(E947F43FF2E9)	-0.567	0.018	-0.785	-1.099	0.000	0.366	176.48	35.54	-25.12	22.540	-25.480	49.882	-0.03781	0.93127	-0.19745	-0.30365	27.6	13111	100
2025-3-13 10:6:8.251	WT901BLE68(490AABDC0D29)	0.007	-0.974	-0.188	-2.563	-1.526	0.000	-105.28	0.23	-27.54	-27.146	29.302	52.920	0.58936	-0.77197	0.19046	-0.14270	26.9	13111	100
2025-3-13 10:6:8.321	WT901BLE68(E947F43FF2E9)	-0.568	0.021	-0.788	-1.953	-1.465	0.610	176.42	35.63	-25.19	22.540	-25.480	49.882	-0.03745	0.93051	-0.19815	-0.30560	27.6	13111	100
2025-3-13 10:6:8.371	WT901BLE68(490AABDC0D29)	0.008	-0.975	-0.188	-2.441	-1.831	0.000	-105.27	0.24	-27.49	-27.146	29.302	52.920	0.58994	-0.77164	0.19003	-0.14255	26.9	13111	100
2025-3-13 10:6:8.421	WT901BLE68(E947F43FF2E9)	-0.573	0.029	-0.786	-3.113	-4.272	0.305	176.26	35.88	-25.23	22.540	-25.480	49.882	-0.03745	0.93051	-0.19815	-0.30560	27.6	13111	100
2025-3-13 10:6:8.463	WT901BLE68(490AABDC0D29)	-0.008	-0.979	-0.189	-1.526	-2.686	-0.488	-105.22	0.24	-27.41	-27.146	29.302	52.920	0.58994	-0.77164	0.19003	-0.14255	26.9	13111	100
2025-3-13 10:6:8.528	WT901BLE68(E947F43FF2E9)	-0.646	0.055	-0.792	-11.902	-3.113	-5.737	175.73	36.64	-25.07	23.226	-26.460	49.686	-0.03745	0.93051	-0.19815	-0.30560	27.6	13111	100
2025-3-13 10:6:8.583	WT901BLE68(490AABDC0D29)	0.019	-0.970	-0.216	1.282	-3.845	-2.686	-104.97	0.14	-27.19	-27.048	29.400	52.920	0.58994	-0.77164	0.19003	-0.14255	26.9	13111	100
2025-3-13 10:6:8.622	WT901BLE68(E947F43FF2E9)	-0.849	0.064	-0.824	-42.664	9.399	-26.611	174.05	35.62	-22.85	23.226	-26.460	49.686	-0.03745	0.93051	-0.19815	-0.30560	27.6	13111	100
2025-3-13 10:6:8.642	WT901BLE68(490AABDC0D29)	0.039	-0.981	-0.186	2.747	-1.282	-5.920	-104.53	-0.27	-27.10	-27.048	29.400	52.920	0.58994	-0.77164	0.19003	-0.14255	26.9	13111	100
2025-3-13 10:6:8.738	WT901BLE68(E947F43FF2E9)	-0.759	0.049	-0.681	-52.063	-43.762	-57.190	172.31	38.79	-18.68	23.226	-26.460	49.686	0.01468	0.92911	-0.09216	-0.35773	27.6	13111	100
2025-3-13 10:6:8.763	WT901BLE68(490AABDC0D29)	0.042	-0.910	-0.155	-13.000	4.822	1.648	-104.68	-0.63	-28.05	-27.048	29.400	52.920	0.59070	-0.76947	0.18903	-0.15213	26.9	13111	100
2025-3-13 10:6:8.799	WT901BLE68(E947F43FF2E9)	-0.453	0.098	-0.666	-31.677	-8.667	-77.881	174.05	42.36	-10.93	23.226	-26.460	49.686	0.01468	0.92911	-0.09216	-0.35773	27.6	13111	100
2025-3-13 10:6:8.853	WT901BLE68(490AABDC0D29)	-0.047	-0.990	-0.153	-26.001	2.014	8.728	-106.60	-0.17	-28.16	-27.048	29.400	52.920	0.59070	-0.76947	0.18903	-0.15213	26.9	13111	100
2025-3-13 10:6:8.919	WT901BLE68(E947F43FF2E9)	-0.173	0.208	-0.560	-49.194	-19.653	-62.683	176.83	45.57	-3.24	31.458	-34.594	45.178	0.01468	0.92911	-0.09216	-0.35773	27.6	13111	100
2025-3-13 10:6:8.972	WT901BLE68(490AABDC0D29)	-0.034	-0.994	-0.277	-23.071	-7.996	6.897	-108.75	0.63	-28.36	-27.244	28.518	54.880	0.59070	-0.76947	0.18903	-0.15213	26.9	13111	100
2025-3-13 10:6:9.24	WT901BLE68(E947F43FF2E9)	-0.410	0.250	-0.631	-84.351	0.549	-1.709	172.13	44.43	-0.24	31.458	-34.594	45.178	0.01468	0.92911	-0.09216	-0.35773	27.6	13111	100
2025-3-13 10:6:9.63	WT901BLE68(490AABDC0D29)	-0.031	-0.991	-0.272	-2.319	-2.380	-0.244	-109.46	0.97	-28.25	-27.244	28.518	54.880	0.59070	-0.76947	0.18903	-0.15213	26.9	13111	100
2025-3-13 10:6:9.130	WT901BLE68(E947F43FF2E9)	-0.604	0.298	-0.614	-104.797	14.160	73.303	158.02	41.40	-5.92	31.458	-34.594	45.178	0.21484	0.91714	0.00348	-0.33551	27.6	13111	100
2025-3-13 10:6:9.181	WT901BLE68(490AABDC0D29)	-0.052	-1.095	-0.142	12.512	8.484	10.681	-108.50	1.28	-28.69	-27.244	28.518	54.880	0.57239	-0.77957	0.21249	-0.13922	26.9	13111	100
2025-3-13 10:6:9.224	WT901BLE68(E947F43FF2E9)	-0.545	0.328	-0.832	-80.261	36.621	100.891	143.84	33.84	-13.90	31.458	-34.594	45.178	0.21484	0.91714	0.00348	-0.33551	27.6	13111	100
2025-3-13 10:6:9.242	WT901BLE68(490AABDC0D29)	-0.166	-0.929	-0.307	25.024	1.465	14.160	-105.86	2.18	-30.57	-27.244	28.518	54.880	0.57239	-0.77957	0.21249	-0.13922	26.9	13111	100
2025-3-13 10:6:9.339	WT901BLE68(E947F43FF2E9)	-0.400	0.574	-0.720	-66.467	19.165	85.266	134.90	25.46	-19.80	14.308	-55.762	30.380	0.21484	0.91714	0.00348	-0.33551	27.6	13111	100
2025-3-13 10:6:9.391	WT901BLE68(490AABDC0D29)	-0.226	-0.909	-0.029	22.339	32.654	42.969	-104.15	4.43	-32.23	-24.794	30.968	51.450	0.57239	-0.77957	0.21249	-0.13922	26.9	13111	100
2025-3-13 10:6:9.400	WT901BLE68(E947F43FF2E9)	-0.271	0.823	-0.629	-58.167	22.217	59.753	128.33	19.11	-23.46	14.308	-55.762	30.380	0.21484	0.91714	0.00348	-0.33551	27.6	13111	100
2025-3-13 10:6:9.482	WT901BLE68(490AABDC0D29)	-0.124	-0.965	-0.061	21.729	-1.404	59.326	-101.72	8.99	-35.06	-24.794	30.968	51.450	0.57239	-0.77957	0.21249	-0.13922	26.9	13111	100
2025-3-13 10:6:9.549	WT901BLE68(E947F43FF2E9)	-0.196	0.921	-0.450	-63.232	22.217	39.490	122.47	14.56	-25.54	14.308	-55.762	30.380	0.47311	0.84470	-0.14294	-0.20526	27.6	13111	100
2025-3-13 10:6:9.572	WT901BLE68(490AABDC0D29)	-0.179	-0.998	-0.080	14.343	-4.028	53.528	-99.73	14.83	-35.38	-24.794	30.968	51.450	0.64130	-0.69373	0.31329	-0.09598	26.9	13111	100
2025-3-13 10:6:9.608	WT901BLE68(E947F43FF2E9)	-0.166	0.917	-0.466	-42.419	23.254	28.625	116.98	10.95	-26.69	14.308	-55.762	30.380	0.47311	0.84470	-0.14294	-0.20526	27.6	13111	100
2025-3-13 10:6:9.663	WT901BLE68(490AABDC0D29)	-0.199	-0.953	-0.117	9.094	15.137	22.644	-98.56	18.33	-36.10	-24.794	30.968	51.450	0.64130	-0.69373	0.31329	-0.09598	26.9	13111	100
2025-3-13 10:6:9.730	WT901BLE68(E947F43FF2E9)	-0.057	0.927	-0.303	-23.010	40.649	15.747	114.41	7.71	-26.13	-3.332	-58.506	13.622	0.47311	0.84470	-0.14294	-0.20526	27.6	13111	100
2025-3-13 10:6:9.781	WT901BLE68(490AABDC0D29)	-0.219	-0.911	-0.120	2.747	13.916	-6.226	-98.25	18.32	-36.99	-13.720	35.574	45.374	0.64130	-0.69373	0.31329	-0.09598	26.9	13111	100
2025-3-13 10:6:9.827	WT901BLE68(E947F43FF2E9)	-0.003	0.988	-0.257	-39.063	34.668	0.488	111.83	5.66	-24.39	-3.332	-58.506	13.622	0.47311	0.84470	-0.14294	-0.20526	27.6	13111	100
2025-3-13 10:6:9.874	WT901BLE68(490AABDC0D29)	-0.338	-0.935	-0.180	-8.423	-17.151	-24.963	-98.33	16.45	-36.27	-13.720	35.574	45.374	0.64130	-0.69373	0.31329	-0.09598	26.9	13111	100
2025-3-13 10:6:9.939	WT901BLE68(E947F43FF2E9)	0.053	1.015	-0.308	-40.466	22.949	3.418	107.70	4.47	-23.29	-3.332	-58.506	13.622	0.58542	0.78519	-0.13852	-0.14648	27.6	13111	100
2025-3-13 10:6:9.991	WT901BLE68(490AABDC0D29)	-0.303	-0.967	-0.120	-20.996	-4.517	-23.804	-99.54	14.14	-34.34	-13.720	35.574	45.374	0.63580	-0.70639	0.29437	-0.10013	26.9	13111	100
2025-3-13 10:6:10.30	WT901BLE68(E947F43FF2E9)	0.017	0.999	-0.326	-24.475	5.737	8.850	104.63	3.43	-23.38	-3.332	-58.506	13.622	0.58542	0.78519	-0.13852	-0.14648	27.6	13111	100
2025-3-13 10:6:10.53	WT901BLE68(490AABDC0D29)	-0.137	-0.995	-0.028	-16.663	-10.620	-14.465	-101.06	12.67	-33.07	-13.720	35.574	45.374	0.63580	-0.70639	0.29437	-0.10013	26.9	13111	100
2025-3-13 10:6:10.148	WT901BLE68(E947F43FF2E9)	0.066	0.994	-0.176	-29.114	29.114	10.681	102.07	1.92	-22.02	-5.390	-59.682	3.724	0.58542	0.78519	-0.13852	-0.14648	27.6	13111	100
2025-3-13 10:6:10.173	WT901BLE68(490AABDC0D29)	-0.048	-0.922	0.030	7.141	-11.353	-22.888	-100.84	11.46	-31.57	-18.914	33.712	47.824	0.63580	-0.70639	0.29437	-0.10013	26.9	13111	100
2025-3-13 10:6:10.209	WT901BLE68(E947F43FF2E9)	0.089	0.956	-0.172	-20.752	15.198	13.977	99.90	0.35	-20.54	-5.390	-59.682	3.724	0.58542	0.78519	-0.13852	-0.14648	27.6	13111	100
2025-3-13 10:6:10.263	WT901BLE68(490AABDC0D29)	0.021	-0.798	-0.200	0.305	-8.911	-41.992	-99.14	8.32	-29.82	-18.914	33.712	47.824	0.63580	-0.70639	0.29437	-0.10013	26.9	13111	100
2025-3-13 10:6:10.330	WT901BLE68(E947F43FF2E9)	0.020	0.953	-0.190	-6.165	16.968	24.902	98.59	-1.99	-19.11	-5.390	-59.682	3.724	0.64807	0.74457	-0.13977	-0.07724	27.6	13111	100
2025-3-13 10:6:10.381	WT901BLE68(490AABDC0D29)	0.003	-0.991	-0.306	-36.499	6.531	-51.819	-101.21	3.62	-29.20	-18.914	33.712	47.824	0.61517	-0.74771	0.20792	-0.13828	26.9	13111	100
2025-3-13 10:6:10.428	WT901BLE68(E947F43FF2E9)	0.182	0.931	-0.070	0.488	9.644	14.465	98.53	-4.29	-17.98	-5.390	-59.682	3.724	0.64807	0.74457	-0.13977	-0.07724	27.6	13111	100
2025-3-13 10:6:10.473	WT901BLE68(490AABDC0D29)	0.099	-0.652	-0.138	4.578	8.240	-8.606	-101.94	2.14	-29.67	-18.914	33.712	47.824	0.61517	-0.74771	0.20792	-0.13828	26.9	13111	100
2025-3-13 10:6:10.539	WT901BLE68(E947F43FF2E9)	0.184	0.933	-0.119	2.502	7.141	7.629	98.57	-5.27	-18.34	-9.212	-57.330	0.294	0.64807	0.74457	-0.13977	-0.07724	27.6	13111	100
2025-3-13 10:6:10.591	WT901BLE68(490AABDC0D29)	-0.061	-0.892	-0.193	-1.282	-10.010	-17.273	-101.76	1.41	-29.20	-27.538	30.380	48.608	0.61517	-0.74771	0.20792	-0.13828	26.9	13111	100
2025-3-13 10:6:10.630	WT901BLE68(E947F43FF2E9)	0.083	0.958	-0.161	2.136	3.906	5.981	98.60	-5.91	-18.47	-9.212	-57.330	0.294	0.64807	0.74457	-0.13977	-0.07724	27.6	13111	100
2025-3-13 10:6:10.651	WT901BLE68(490AABDC0D29)	0.043	-0.983	-0.061	-2.869	-5.554	-24.048	-101.85	-0.75	-27.58	-27.538	30.380	48.608	0.61517	-0.74771	0.20792	-0.13828	26.9	13111	100
2025-3-13 10:6:10.748	WT901BLE68(E947F43FF2E9)	0.157	0.993	-0.072	6.836	-0.793	10.742	99.01	-7.05	-18.29	-9.212	-57.330	0.294	0.64572	0.74304	-0.16617	-0.05667	27.6	13111	100
2025-3-13 10:6:10.801	WT901BLE68(490AABDC0D29)	0.073	-0.987	-0.148	-1.770	2.686	-12.329	-101.71	-2.11	-27.95	-27.538	30.380	48.608	0.60822	-0.75552	0.17407	-0.16974	26.9	13111	100
2025-3-13 10:6:10.810	WT901BLE68(E947F43FF2E9)	0.165	0.965	-0.142	9.399	-0.183	6.592	99.46	-7.71	-19.34	-9.212	-57.330	0.294	0.64572	0.74304	-0.16617	-0.05667	27.6	13111	100
2025-3-13 10:6:10.862	WT901BLE68(490AABDC0D29)	0.093	-0.977	-0.120	-5.554	1.770	-11.169	-101.77	-3.20	-28.15	-27.538	30.380	48.608	0.60822	-0.75552	0.17407	-0.16974	26.9	13111	100
2025-3-13 10:6:10.959	WT901BLE68(E947F43FF2E9)	0.188	0.966	-0.136	8.667	-1.038	7.690	100.29	-8.46	-19.65	-11.172	-56.154	2.058	0.64572	0.74304	-0.16617	-0.05667	27.6	13111	100
2025-3-13 10:6:10.983	WT901BLE68(490AABDC0D29)	0.109	-0.982	-0.139	-4.639	-1.160	-10.986	-102.13	-4.24	-28.20	-31.556	28.420	48.706	0.60822	-0.75552	0.17407	-0.16974	26.9	13111	100
2025-3-13 10:6:11.30	WT901BLE68(E947F43FF2E9)	0.198	0.969	-0.168	5.310	-6.531	5.005	100.92	-9.04	-20.01	-11.172	-56.154	2.058	0.64572	0.74304	-0.16617	-0.05667	27.6	13111	100
2025-3-13 10:6:11.72	WT901BLE68(490AABDC0D29)	0.124	-0.973	-0.147	-4.150	-3.113	-9.644	-102.33	-5.23	-28.09	-31.556	28.420	48.706	0.60822	-0.75552	0.17407	-0.16974	26.9	13111	100
2025-3-13 10:6:11.138	WT901BLE68(E947F43FF2E9)	0.206	0.966	-0.165	5.737	-5.188	5.432	101.48	-9.49	-19.98	-11.172	-56.154	2.058	0.63068	0.75183	-0.18723	-0.04285	27.6	13111	100
2025-3-13 10:6:11.191	WT901BLE68(490AABDC0D29)	0.172	-0.980	-0.153	-5.615	-6.348	-13.000	-102.69	-6.17	-27.69	-31.556	28.420	48.706	0.59457	-0.76608	0.15146	-0.19116	26.9	13111	100
2025-3-13 10:6:11.232	WT901BLE68(E947F43FF2E9)	0.215	0.958	-0.188	3.052	-2.014	4.395	101.83	-10.01	-19.82	-11.172	-56.154	2.058	0.63068	0.75183	-0.18723	-0.04285	27.6	13111	100
2025-3-13 10:6:11.283	WT901BLE68(490AABDC0D29)	0.198	-0.972	-0.150	-3.113	-3.662	-15.076	-102.93	-7.50	-27.08	-31.556	28.420	48.706	0.59457	-0.76608	0.15146	-0.19116	26.9	13111	100
2025-3-13 10:6:11.349	WT901BLE68(E947F43FF2E9)	0.214	0.951	-0.207	5.920	-2.991	4.883	102.33	-10.48	-19.23	-12.250	-55.468	4.214	0.63068	0.75183	-0.18723	-0.04285	27.6	13111	100
2025-3-13 10:6:11.430	WT901BLE68(490AABDC0D29)	0.215	-0.958	-0.147	-5.981	-3.784	-9.583	-103.16	-8.73	-26.77	-34.594	26.460	49.294	0.59457	-0.76608	0.15146	-0.19116	26.9	13111	100
2025-3-13 10:6:11.439	WT901BLE68(E947F43FF2E9)	0.232	0.946	-0.197	3.113	8.850	-1.648	102.60	-10.78	-18.00	-12.250	-55.468	4.214	0.63068	0.75183	-0.18723	-0.04285	27.6	13111	100
2025-3-13 10:6:11.462	WT901BLE68(490AABDC0D29)	0.196	-0.967	-0.156	-3.967	0.000	1.526	-103.50	-9.19	-26.75	-34.594	26.460	49.294	0.59457	-0.76608	0.15146	-0.19116	26.9	13111	100
2025-3-13 10:6:11.559	WT901BLE68(E947F43FF2E9)	0.167	0.971	-0.192	0.549	10.376	-15.442	102.50	-10.11	-16.16	-12.250	-55.468	4.214	0.62891	0.76343	-0.14578	-0.01660	27.6	13111	100
2025-3-13 10:6:11.583	WT901BLE68(490AABDC0D29)	0.165	-0.965	-0.160	-1.099	3.601	6.836	-103.46	-8.98	-27.28	-34.594	26.460	49.294	0.58649	-0.77078	0.14032	-0.20529	26.9	13111	100
2025-3-13 10:6:11.618	WT901BLE68(E947F43FF2E9)	0.166	0.975	-0.213	-4.456	15.198	-25.940	101.95	-8.40	-13.12	-12.250	-55.468	4.214	0.62891	0.76343	-0.14578	-0.01660	27.6	13111	100
2025-3-13 10:6:11.672	WT901BLE68(490AABDC0D29)	0.170	-0.979	-0.172	5.066	2.380	13.245	-102.93	-8.14	-27.95	-34.594	26.460	49.294	0.58649	-0.77078	0.14032	-0.20529	26.9	13111	100
2025-3-13 10:6:11.737	WT901BLE68(E947F43FF2E9)	-0.015	0.965	-0.178	-27.588	-1.770	-28.320	100.00	-5.89	-11.80	-7.448	-58.212	2.058	0.62891	0.76343	-0.14578	-0.01660	27.6	13111	100
2025-3-13 10:6:11.791	WT901BLE68(490AABDC0D29)	0.067	-0.988	-0.127	7.385	17.578	21.790	-101.90	-6.90	-29.82	-33.320	27.832	48.216	0.58649	-0.77078	0.14032	-0.20529	26.9	13111	100
2025-3-13 10:6:11.858	WT901BLE68(E947F43FF2E9)	0.113	0.971	-0.113	-4.333	-29.846	-19.714	99.33	-2.97	-14.28	-7.448	-58.212	2.058	0.62891	0.76343	-0.14578	-0.01660	27.6	13111	100
2025-3-13 10:6:11.883	WT901BLE68(490AABDC0D29)	0.094	-0.982	-0.090	13.794	0.000	17.700	-100.38	-5.24	-31.36	-33.320	27.832	48.216	0.58649	-0.77078	0.14032	-0.20529	26.9	13111	100
2025-3-13 10:6:11.951	WT901BLE68(E947F43FF2E9)	0.031	1.024	-0.164	8.362	-0.244	-1.709	99.83	-1.91	-15.83	-7.448	-58.212	2.058	0.63809	0.75616	-0.12064	-0.07993	27.6	13111	100
2025-3-13 10:6:12.1	WT901BLE68(490AABDC0D29)	0.083	-0.985	-0.075	18.311	-1.404	6.348	-98.77	-3.96	-30.83	-33.320	27.832	48.216	0.62427	-0.73367	0.18005	-0.19867	26.9	13111	100
2025-3-13 10:6:12.38	WT901BLE68(E947F43FF2E9)	0.035	0.979	-0.159	-1.221	-3.601	0.732	99.91	-1.90	-16.75	-7.448	-58.212	2.058	0.63809	0.75616	-0.12064	-0.07993	27.6	13111	100
2025-3-13 10:6:12.63	WT901BLE68(490AABDC0D29)	0.063	-0.990	-0.030	12.085	-3.723	4.578	-96.99	-3.55	-30.81	-33.320	27.832	48.216	0.62427	-0.73367	0.18005	-0.19867	26.9	13111	100
2025-3-13 10:6:12.159	WT901BLE68(E947F43FF2E9)	0.015	0.982	-0.173	10.925	6.165	0.305	100.45	-2.01	-17.25	-5.684	-59.388	4.508	0.63809	0.75616	-0.12064	-0.07993	27.6	13111	100
2025-3-13 10:6:12.211	WT901BLE68(490AABDC0D29)	0.055	-0.999	-0.023	3.235	5.005	9.033	-95.95	-3.01	-31.59	-30.380	30.968	43.904	0.62427	-0.73367	0.18005	-0.19867	26.9	13111	100
2025-3-13 10:6:12.220	WT901BLE68(E947F43FF2E9)	0.029	0.971	-0.219	2.197	-1.526	0.916	101.15	-2.16	-17.69	-5.684	-59.388	4.508	0.63809	0.75616	-0.12064	-0.07993	27.6	13111	100
2025-3-13 10:6:12.270	WT901BLE68(490AABDC0D29)	0.009	-1.002	-0.004	10.986	7.507	17.334	-95.03	-1.69	-32.17	-30.380	30.968	43.904	0.62427	-0.73367	0.18005	-0.19867	26.9	13111	100
2025-3-13 10:6:12.369	WT901BLE68(E947F43FF2E9)	0.026	0.959	-0.204	-1.099	-1.038	2.319	101.22	-2.12	-18.72	-5.684	-59.388	4.508	0.62952	0.75882	-0.14120	-0.08862	27.6	13111	100
2025-3-13 10:6:12.392	WT901BLE68(490AABDC0D29)	-0.030	-0.999	0.047	11.658	5.493	15.686	-93.53	-0.19	-33.05	-30.380	30.968	43.904	0.66019	-0.69440	0.20993	-0.19440	26.9	13111	100
2025-3-13 10:6:12.428	WT901BLE68(E947F43FF2E9)	0.055	0.975	-0.211	-7.690	-8.545	12.573	100.89	-2.75	-19.34	-5.684	-59.388	4.508	0.62952	0.75882	-0.14120	-0.08862	27.6	13111	100
2025-3-13 10:6:12.483	WT901BLE68(490AABDC0D29)	-0.015	-0.995	0.046	10.376	7.263	9.460	-92.37	0.95	-33.67	-30.380	30.968	43.904	0.66019	-0.69440	0.20993	-0.19440	26.9	13111	100
2025-3-13 10:6:12.551	WT901BLE68(E947F43FF2E9)	0.093	0.951	-0.187	-10.986	8.911	18.860	100.00	-4.14	-20.25	-7.644	-58.212	3.822	0.62952	0.75882	-0.14120	-0.08862	27.6	13111	100
2025-3-13 10:6:12.601	WT901BLE68(490AABDC0D29)	-0.022	-0.993	0.075	0.916	13.672	1.770	-91.59	1.26	-34.40	-27.538	33.124	40.082	0.66019	-0.69440	0.20993	-0.19440	26.9	13111	100
2025-3-13 10:6:12.639	WT901BLE68(E947F43FF2E9)	0.151	0.991	-0.156	-10.376	1.831	16.663	98.86	-5.88	-20.74	-7.644	-58.212	3.822	0.62952	0.75882	-0.14120	-0.08862	27.6	13111	100
2025-3-13 10:6:12.693	WT901BLE68(490AABDC0D29)	-0.011	-1.004	0.040	-2.136	11.292	0.366	-91.44	1.35	-35.66	-27.538	33.124	40.082	0.66019	-0.69440	0.20993	-0.19440	26.9	13111	100
2025-3-13 10:6:12.760	WT901BLE68(E947F43FF2E9)	0.136	0.960	-0.139	-4.089	0.916	10.010	98.26	-7.17	-21.24	-7.644	-58.212	3.822	0.65390	0.72940	-0.18610	-0.07526	27.6	13111	100
2025-3-13 10:6:12.813	WT901BLE68(490AABDC0D29)	-0.063	-0.998	0.075	0.610	5.005	5.249	-91.28	1.58	-36.43	-27.538	33.124	40.082	0.66803	-0.67456	0.23438	-0.20898	26.9	13111	100
2025-3-13 10:6:12.849	WT901BLE68(E947F43FF2E9)	0.128	0.975	-0.112	-9.583	-1.282	1.831	97.61	-7.70	-21.93	-7.644	-58.212	3.822	0.65390	0.72940	-0.18610	-0.07526	27.6	13111	100
2025-3-13 10:6:12.874	WT901BLE68(490AABDC0D29)	-0.059	-0.993	0.098	0.244	7.935	5.981	-90.86	2.20	-36.89	-27.538	33.124	40.082	0.66803	-0.67456	0.23438	-0.20898	26.9	13111	100
2025-3-13 10:6:12.991	WT901BLE68(490AABDC0D29)	-0.073	-0.989	0.071	-4.639	6.592	3.845	-90.81	2.67	-37.56	-26.656	33.614	38.220	0.66803	-0.67456	0.23438	-0.20898	26.9	13111	100
2025-3-13 10:6:13.0	WT901BLE68(E947F43FF2E9)	0.125	0.975	-0.124	-4.761	6.714	-2.869	96.88	-7.66	-21.37	-9.310	-57.036	1.764	0.65390	0.72940	-0.18610	-0.07526	27.6	13111	100
2025-3-13 10:6:13.59	WT901BLE68(E947F43FF2E9)	0.121	0.991	-0.122	-9.033	2.625	-4.700	96.19	-7.35	-20.65	-9.310	-57.036	1.764	0.65390	0.72940	-0.18610	-0.07526	27.6	13111	100
2025-3-13 10:6:13.81	WT901BLE68(490AABDC0D29)	-0.045	-0.989	0.055	-5.676	5.859	3.479	-91.04	3.08	-38.05	-26.656	33.614	38.220	0.66803	-0.67456	0.23438	-0.20898	26.9	13111	100
2025-3-13 10:6:13.147	WT901BLE68(E947F43FF2E9)	0.115	0.975	-0.083	-7.446	-0.366	-4.272	95.32	-6.95	-20.53	-9.310	-57.036	1.764	0.67157	0.71747	-0.16800	-0.07678	27.6	13111	100
2025-3-13 10:6:13.203	WT901BLE68(490AABDC0D29)	-0.063	-1.001	0.070	-4.150	4.578	0.977	-91.26	3.28	-38.33	-26.656	33.614	38.220	0.66660	-0.66833	0.25467	-0.20978	26.9	13111	100
2025-3-13 10:6:13.238	WT901BLE68(E947F43FF2E9)	0.107	0.999	-0.114	-14.343	-8.423	-4.517	94.66	-6.47	-20.41	-9.310	-57.036	1.764	0.67157	0.71747	-0.16800	-0.07678	27.6	13111	100
2025-3-13 10:6:13.293	WT901BLE68(490AABDC0D29)	-0.061	-1.003	0.070	1.038	-0.427	1.343	-91.31	3.50	-38.26	-26.656	33.614	38.220	0.66660	-0.66833	0.25467	-0.20978	26.9	13111	100
2025-3-13 10:6:13.360	WT901BLE68(E947F43FF2E9)	0.081	0.992	-0.056	-8.606	2.075	-5.737	93.52	-5.99	-20.34	-7.938	-57.526	-0.392	0.67157	0.71747	-0.16800	-0.07678	27.6	13111	100
2025-3-13 10:6:13.422	WT901BLE68(490AABDC0D29)	-0.063	-0.986	0.080	-4.517	-2.014	0.671	-91.10	3.59	-37.55	-26.166	33.810	38.220	0.66660	-0.66833	0.25467	-0.20978	26.9	13111	100
2025-3-13 10:6:13.449	WT901BLE68(E947F43FF2E9)	0.076	0.992	-0.078	-7.507	0.610	-4.211	92.86	-5.47	-20.42	-7.938	-57.526	-0.392	0.67157	0.71747	-0.16800	-0.07678	27.6	13111	100
2025-3-13 10:6:13.473	WT901BLE68(490AABDC0D29)	-0.077	-1.002	0.059	-6.775	9.399	3.296	-91.54	3.88	-38.02	-26.166	33.810	38.220	0.66660	-0.66833	0.25467	-0.20978	26.9	13111	100
2025-3-13 10:6:13.569	WT901BLE68(E947F43FF2E9)	0.094	0.977	-0.054	-5.249	-2.625	-0.549	92.03	-5.26	-21.02	-7.938	-57.526	-0.392	0.68964	0.69916	-0.16150	-0.09692	27.6	13111	100
2025-3-13 10:6:13.621	WT901BLE68(490AABDC0D29)	-0.036	-0.994	0.030	-8.240	8.118	1.343	-92.05	4.17	-38.69	-26.166	33.810	38.220	0.66122	-0.67084	0.26477	-0.20618	26.9	13111	100
