time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-20 10:50:14.257	WT901BLE68(490AABDC0D29)	0.044	0.984	0.029	8.057	-7.324	5.554	83.97	-1.42	-136.66	-3.822	-43.708	24.696	0.32260	0.28860	-0.59268	-0.67914	24.2	13111	100
2025-3-20 10:50:14.317	WT901BLE68(490AABDC0D29)	0.106	0.968	-0.052	1.343	-16.235	8.118	84.77	-2.39	-140.06	-3.822	-43.708	24.696	0.26163	0.20975	-0.64142	-0.68994	24.2	13111	100
2025-3-20 10:50:14.324	WT901BLE68(E947F43FF2E9)	0.044	0.917	0.016	10.315	39.673	-16.418	85.23	-0.76	128.64	15.680	-62.328	15.876	0.31204	0.28287	0.62051	0.66141	26.0	13111	100
2025-3-20 10:50:14.438	WT901BLE68(490AABDC0D29)	0.095	0.997	-0.012	-8.179	-1.160	8.850	84.90	-3.44	-142.70	-3.822	-43.708	24.696	0.26163	0.20975	-0.64142	-0.68994	24.2	13111	100
2025-3-20 10:50:14.445	WT901BLE68(E947F43FF2E9)	-0.081	0.988	0.111	4.883	15.991	-21.667	86.18	1.46	130.84	15.680	-62.328	15.876	0.31204	0.28287	0.62051	0.66141	26.0	13111	100
2025-3-20 10:50:14.527	WT901BLE68(490AABDC0D29)	0.079	1.000	0.001	-15.747	-1.160	2.441	84.06	-4.16	-144.56	-6.566	-43.806	24.696	0.26163	0.20975	-0.64142	-0.68994	24.2	13111	100
2025-3-20 10:50:14.534	WT901BLE68(E947F43FF2E9)	-0.088	1.005	0.125	-1.892	0.305	-19.409	86.11	3.35	132.19	18.522	-61.936	16.170	0.31204	0.28287	0.62051	0.66141	26.0	13111	100
2025-3-20 10:50:14.647	WT901BLE68(490AABDC0D29)	0.102	1.002	0.024	-19.531	-0.061	0.977	82.73	-4.48	-146.18	-6.566	-43.806	24.696	0.26163	0.20975	-0.64142	-0.68994	24.2	13111	100
2025-3-20 10:50:14.655	WT901BLE68(E947F43FF2E9)	-0.114	0.996	0.064	1.770	4.456	-15.930	86.09	4.94	133.27	18.522	-61.936	16.170	0.31204	0.28287	0.62051	0.66141	26.0	13111	100
2025-3-20 10:50:14.714	WT901BLE68(E947F43FF2E9)	-0.190	0.988	0.051	5.676	-2.930	-12.329	86.42	6.41	133.91	18.522	-61.936	16.170	0.32059	0.22638	0.64883	0.65182	26.0	13111	100
2025-3-20 10:50:14.738	WT901BLE68(490AABDC0D29)	0.124	0.996	0.063	-13.062	3.723	-2.380	81.37	-4.56	-147.56	-6.566	-43.806	24.696	0.23410	0.15079	-0.63229	-0.72287	24.2	13111	100
2025-3-20 10:50:14.836	WT901BLE68(E947F43FF2E9)	-0.130	0.984	0.059	10.254	1.770	1.404	87.26	7.15	134.63	18.522	-61.936	16.170	0.32059	0.22638	0.64883	0.65182	26.0	13111	100
2025-3-20 10:50:14.857	WT901BLE68(490AABDC0D29)	0.054	0.988	0.080	-4.456	6.592	-12.146	80.87	-4.02	-148.30	-6.566	-43.806	24.696	0.23410	0.15079	-0.63229	-0.72287	24.2	13111	100
2025-3-20 10:50:14.916	WT901BLE68(490AABDC0D29)	0.005	0.976	0.086	7.690	20.996	-20.142	81.14	-2.24	-148.85	-3.822	-43.022	23.128	0.23410	0.15079	-0.63229	-0.72287	24.2	13111	100
2025-3-20 10:50:14.924	WT901BLE68(E947F43FF2E9)	-0.105	0.989	-0.017	10.620	-1.709	13.550	88.23	6.39	135.56	20.286	-61.054	18.326	0.32059	0.22638	0.64883	0.65182	26.0	13111	100
2025-3-20 10:50:15.39	WT901BLE68(490AABDC0D29)	-0.048	1.001	0.049	7.141	9.644	-25.452	82.19	0.00	-150.02	-3.822	-43.022	23.128	0.23410	0.15079	-0.63229	-0.72287	24.2	13111	100
2025-3-20 10:50:15.43	WT901BLE68(E947F43FF2E9)	-0.051	1.000	0.022	-0.916	-1.221	17.212	88.66	4.95	136.30	20.286	-61.054	18.326	0.32059	0.22638	0.64883	0.65182	26.0	13111	100
2025-3-20 10:50:15.127	WT901BLE68(490AABDC0D29)	-0.064	0.981	0.041	2.869	23.926	-24.231	82.81	2.55	-150.30	-3.822	-43.022	23.128	0.17334	0.19049	-0.63452	-0.72867	24.2	13111	100
2025-3-20 10:50:15.134	WT901BLE68(E947F43FF2E9)	-0.034	1.027	0.057	4.761	-7.813	11.169	89.00	3.56	136.56	20.286	-61.054	18.326	0.27994	0.24158	0.65976	0.65411	26.0	13111	100
2025-3-20 10:50:15.248	WT901BLE68(490AABDC0D29)	-0.049	1.002	0.025	-0.061	-2.075	-22.339	83.23	4.88	-151.57	-3.822	-43.022	23.128	0.17334	0.19049	-0.63452	-0.72867	24.2	13111	100
2025-3-20 10:50:15.254	WT901BLE68(E947F43FF2E9)	-0.051	0.984	-0.001	0.427	8.972	7.263	89.30	2.83	137.04	20.286	-61.054	18.326	0.27994	0.24158	0.65976	0.65411	26.0	13111	100
2025-3-20 10:50:15.338	WT901BLE68(490AABDC0D29)	-0.175	0.992	0.031	-6.897	16.907	-21.301	82.92	6.89	-153.01	4.998	-41.944	25.774	0.17334	0.19049	-0.63452	-0.72867	24.2	13111	100
2025-3-20 10:50:15.345	WT901BLE68(E947F43FF2E9)	-0.018	1.008	0.014	-5.920	3.601	3.845	89.04	2.41	138.03	17.444	-60.956	19.012	0.27994	0.24158	0.65976	0.65411	26.0	13111	100
2025-3-20 10:50:15.464	WT901BLE68(E947F43FF2E9)	-0.067	0.989	-0.007	-12.939	3.113	-4.822	88.14	2.45	138.85	17.444	-60.956	19.012	0.27994	0.24158	0.65976	0.65411	26.0	13111	100
2025-3-20 10:50:15.487	WT901BLE68(490AABDC0D29)	-0.208	0.976	0.083	-7.996	99.609	-15.076	83.11	9.54	-147.37	4.998	-41.944	25.774	0.17334	0.19049	-0.63452	-0.72867	24.2	13111	100
2025-3-20 10:50:15.524	WT901BLE68(E947F43FF2E9)	-0.084	0.972	0.000	-14.160	-2.441	-9.216	86.91	3.16	139.09	17.444	-60.956	19.012	0.27759	0.21832	0.64667	0.67603	26.0	13111	100
2025-3-20 10:50:15.546	WT901BLE68(490AABDC0D29)	-0.479	0.954	-0.025	-22.827	163.574	7.080	84.29	11.07	-135.94	4.998	-41.944	25.774	0.24927	0.34497	-0.57977	-0.69470	24.2	13111	100
2025-3-20 10:50:15.645	WT901BLE68(E947F43FF2E9)	0.018	1.027	0.070	-20.813	-15.076	-9.399	85.26	4.04	138.30	17.444	-60.956	19.012	0.27759	0.21832	0.64667	0.67603	26.0	13111	100
2025-3-20 10:50:15.667	WT901BLE68(490AABDC0D29)	-0.053	0.881	-0.095	7.324	8.850	31.372	85.42	9.84	-128.81	4.998	-41.944	25.774	0.24927	0.34497	-0.57977	-0.69470	24.2	13111	100
2025-3-20 10:50:15.726	WT901BLE68(490AABDC0D29)	-0.003	1.011	0.050	3.113	6.287	29.419	86.25	6.79	-132.01	6.664	-42.924	35.280	0.24927	0.34497	-0.57977	-0.69470	24.2	13111	100
2025-3-20 10:50:15.735	WT901BLE68(E947F43FF2E9)	-0.049	1.104	0.090	-37.048	-7.141	-22.827	82.72	5.25	137.46	21.168	-62.720	13.034	0.27759	0.21832	0.64667	0.67603	26.0	13111	100
2025-3-20 10:50:15.847	WT901BLE68(490AABDC0D29)	-0.035	0.990	-0.021	4.211	10.132	18.921	86.98	4.61	-133.29	6.664	-42.924	35.280	0.24927	0.34497	-0.57977	-0.69470	24.2	13111	100
2025-3-20 10:50:15.854	WT901BLE68(E947F43FF2E9)	-0.279	1.310	0.133	-65.613	17.090	-36.865	77.79	8.38	138.26	21.168	-62.720	13.034	0.27759	0.21832	0.64667	0.67603	26.0	13111	100
2025-3-20 10:50:15.938	WT901BLE68(490AABDC0D29)	0.030	1.028	-0.040	12.878	6.775	17.639	88.25	2.95	-135.56	6.664	-42.924	35.280	0.25320	0.27341	-0.64246	-0.66953	24.2	13111	100
