Timestamp,AccX,AccY,AccZ,AsX,AsY,AsZ,AngX,AngY,AngZ,HX,HY,HZ,Q0,Q1,Q2,Q3
2025-03-10 15:32:39.666,-0.009,0.017,1.033,0.0,0.0,0.0,0.945,0.527,160.274,1.267,-3.242,-2.925,0.17126,-0.00311,0.00894,0.98514
2025-03-10 15:32:39.769,-0.01,0.017,1.032,0.0,0.0,0.0,0.945,0.533,160.274,1.267,-3.242,-2.925,0.17126,-0.00314,0.00891,0.98514
2025-03-10 15:32:39.769,-0.01,0.017,1.033,0.0,0.0,0.0,0.945,0.533,160.274,1.267,-3.242,-2.925,0.17126,-0.00314,0.00891,0.98514
2025-03-10 15:32:39.973,-0.01,0.017,1.032,0.0,0.0,0.0,0.945,0.533,160.274,1.275,-3.242,-2.942,0.17126,-0.00314,0.00891,0.98514
2025-03-10 15:32:39.973,-0.009,0.017,1.033,0.0,0.0,0.0,0.945,0.533,160.274,1.275,-3.242,-2.942,0.17126,-0.00314,0.00891,0.98514
2025-03-10 15:32:40.184,0.003,0.023,1.018,0.0,0.0,0.0,0.945,0.533,160.274,1.275,-3.242,-2.942,0.17126,-0.00317,0.00891,0.98514
2025-03-10 15:32:40.184,-0.0,0.023,1.045,0.0,0.0,0.0,0.95,0.538,160.274,1.275,-3.242,-2.942,0.17126,-0.00317,0.00891,0.98514
2025-03-10 15:32:40.290,-0.003,0.018,1.043,-0.061,0.061,0.0,0.95,0.549,160.274,1.283,-3.242,-2.942,0.17126,-0.00317,0.00891,0.98514
2025-03-10 15:32:40.395,-0.009,0.022,1.037,0.0,0.061,0.0,0.945,0.549,160.274,1.283,-3.242,-2.942,0.17126,-0.00317,0.00891,0.98514
2025-03-10 15:32:40.497,-0.012,0.022,1.035,0.0,0.061,0.0,0.95,0.544,160.274,1.283,-3.242,-2.942,0.17126,-0.00327,0.00897,0.98514
2025-03-10 15:32:40.602,-0.011,0.018,1.034,0.0,0.061,0.0,0.95,0.549,160.274,1.283,-3.242,-2.942,0.17126,-0.00327,0.00897,0.98514
2025-03-10 15:32:40.707,-0.009,0.02,1.033,0.183,-0.061,0.0,0.95,0.555,160.274,1.267,-3.242,-2.933,0.17126,-0.00327,0.00897,0.98514
2025-03-10 15:32:40.811,-0.008,0.021,1.032,0.244,-0.122,0.0,0.95,0.555,160.274,1.267,-3.242,-2.933,0.17126,-0.00327,0.00897,0.98514
2025-03-10 15:32:40.917,-0.006,0.021,1.035,0.183,-0.183,0.0,0.956,0.549,160.274,1.267,-3.242,-2.933,0.17126,-0.00336,0.009,0.98514
2025-03-10 15:32:41.019,-0.007,0.019,1.036,0.061,0.0,0.0,0.95,0.555,160.274,1.267,-3.242,-2.933,0.17126,-0.00336,0.009,0.98514
2025-03-10 15:32:41.125,-0.011,0.019,1.034,0.0,0.0,0.0,0.95,0.56,160.274,1.267,-3.242,-2.917,0.17126,-0.00336,0.009,0.98514
2025-03-10 15:32:41.230,-0.012,0.02,1.031,0.0,0.061,0.0,0.95,0.56,160.274,1.267,-3.242,-2.917,0.17126,-0.00336,0.009,0.98514
2025-03-10 15:32:41.336,-0.008,0.014,1.032,0.0,0.183,0.0,0.95,0.56,160.274,1.267,-3.242,-2.917,0.17126,-0.00336,0.009,0.98514
2025-03-10 15:32:41.441,-0.008,0.013,1.032,0.0,0.061,0.0,0.956,0.56,160.274,1.267,-3.242,-2.917,0.17126,-0.00342,0.00903,0.98514
2025-03-10 15:32:41.547,-0.01,0.014,1.03,-0.061,0.0,0.0,0.956,0.56,160.274,1.267,-3.242,-2.917,0.17126,-0.00342,0.00903,0.98514
2025-03-10 15:32:41.652,-0.013,0.016,1.031,0.0,0.0,0.0,0.956,0.56,160.274,1.275,-3.25,-2.933,0.17126,-0.00342,0.00903,0.98514
2025-03-10 15:32:41.756,-0.009,0.017,1.033,0.0,0.0,0.0,0.95,0.56,160.274,1.275,-3.25,-2.933,0.17126,-0.00342,0.00903,0.98514
2025-03-10 15:32:41.861,-0.007,0.017,1.034,0.0,0.0,0.0,0.95,0.56,160.274,1.275,-3.25,-2.933,0.17126,-0.00339,0.00903,0.98514
2025-03-10 15:32:41.967,-0.008,0.019,1.034,0.0,0.0,0.0,0.956,0.56,160.274,1.275,-3.25,-2.933,0.17126,-0.00339,0.00903,0.98514
2025-03-10 15:32:42.072,-0.01,0.019,1.033,0.0,0.0,0.0,0.95,0.56,160.274,1.267,-3.242,-2.942,0.17126,-0.00339,0.00903,0.98514
2025-03-10 15:32:42.178,-0.01,0.018,1.032,0.0,0.0,0.0,0.95,0.555,160.274,1.267,-3.242,-2.942,0.17126,-0.00339,0.00903,0.98514
2025-03-10 15:32:42.178,-0.009,0.015,1.032,0.0,0.0,0.0,0.95,0.555,160.274,1.267,-3.242,-2.942,0.17126,-0.00336,0.00903,0.98514
2025-03-10 15:32:42.386,-0.008,0.013,1.033,0.0,0.0,0.0,0.95,0.555,160.274,1.267,-3.242,-2.942,0.17126,-0.00336,0.00903,0.98514
2025-03-10 15:32:42.386,-0.008,0.014,1.033,0.0,0.0,0.0,0.945,0.549,160.274,1.267,-3.242,-2.933,0.17126,-0.00336,0.00903,0.98514
2025-03-10 15:32:42.589,-0.009,0.015,1.033,0.0,0.0,0.0,0.945,0.549,160.274,1.267,-3.242,-2.933,0.17126,-0.00336,0.00903,0.98514
2025-03-10 15:32:42.589,-0.01,0.017,1.033,0.0,0.0,0.0,0.945,0.549,160.274,1.267,-3.242,-2.933,0.17126,-0.00333,0.00894,0.98514
