time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-17 11:6:58.880	WT901BLE68(E947F43FF2E9)	0.315	-0.875	-0.313	2.136	2.075	1.465	-110.48	-18.19	-47.82	-19.796	17.052	16.856	0.46246	-0.77679	0.24762	-0.34830	24.3	13111	100
2025-3-17 11:6:58.935	WT901BLE68(490AABDC0D29)	-0.290	-0.922	-0.192	-1.587	-0.427	0.610	-105.41	17.35	-2.53	9.996	38.318	48.020	0.59641	-0.78824	0.10754	0.10635	22.5	13111	100
2025-3-17 11:6:58.997	WT901BLE68(E947F43FF2E9)	0.323	-0.874	-0.299	-0.366	1.648	0.916	-110.23	-18.18	-48.22	-19.796	17.052	16.856	0.46246	-0.77679	0.24762	-0.34830	24.3	13111	100
2025-3-17 11:6:59.79	WT901BLE68(490AABDC0D29)	-0.295	-0.932	-0.189	-2.075	-1.526	-0.122	-105.40	17.36	-2.70	9.996	38.318	48.020	0.60168	-0.78391	0.11069	0.10544	22.5	13111	100
2025-3-17 11:6:59.117	WT901BLE68(E947F43FF2E9)	0.319	-0.884	-0.313	0.610	0.854	0.488	-110.21	-18.18	-48.41	-19.796	17.346	16.170	0.46246	-0.77679	0.24762	-0.34830	24.3	13111	100
2025-3-17 11:6:59.141	WT901BLE68(490AABDC0D29)	-0.286	-0.932	-0.194	-4.028	-1.221	1.038	-105.44	17.39	-2.83	9.996	38.318	48.020	0.60168	-0.78391	0.11069	0.10544	22.5	13111	100
2025-3-17 11:6:59.209	WT901BLE68(E947F43FF2E9)	0.330	-0.879	-0.321	-1.709	-1.526	-1.099	-110.26	-18.23	-48.61	-19.796	17.346	16.170	0.46246	-0.77679	0.24762	-0.34830	24.3	13111	100
2025-3-17 11:6:59.260	WT901BLE68(490AABDC0D29)	-0.295	-0.930	-0.188	-1.587	-2.502	0.061	-105.32	17.45	-2.79	10.094	38.416	48.020	0.60168	-0.78391	0.11069	0.10544	22.5	13111	100
2025-3-17 11:6:59.269	WT901BLE68(E947F43FF2E9)	0.324	-0.875	-0.298	-0.183	0.183	0.000	-110.26	-18.34	-48.69	-19.796	17.346	16.170	0.45920	-0.77570	0.25183	-0.35199	24.3	13111	100
2025-3-17 11:6:59.320	WT901BLE68(490AABDC0D29)	-0.292	-0.926	-0.189	-3.784	-1.404	0.549	-105.35	17.50	-2.86	10.094	38.416	48.020	0.60168	-0.78391	0.11069	0.10544	22.5	13111	100
2025-3-17 11:6:59.389	WT901BLE68(E947F43FF2E9)	0.332	-0.874	-0.323	-2.441	-1.160	0.000	-110.41	-18.35	-48.79	-19.796	17.346	16.170	0.45920	-0.77570	0.25183	-0.35199	24.3	13111	100
2025-3-17 11:6:59.471	WT901BLE68(490AABDC0D29)	-0.300	-0.930	-0.183	-2.136	-1.587	0.671	-105.33	17.55	-2.94	10.094	38.416	48.020	0.60187	-0.78336	0.11304	0.10583	22.5	13111	100
2025-3-17 11:6:59.478	WT901BLE68(E947F43FF2E9)	0.327	-0.875	-0.308	-0.305	-1.160	0.488	-110.45	-18.36	-48.87	-19.796	17.248	16.464	0.45920	-0.77570	0.25183	-0.35199	24.3	13111	100
2025-3-17 11:6:59.539	WT901BLE68(490AABDC0D29)	-0.285	-0.928	-0.199	-5.371	-3.479	-0.916	-105.44	17.56	-2.96	10.094	38.416	48.020	0.60187	-0.78336	0.11304	0.10583	22.5	13111	100
2025-3-17 11:6:59.599	WT901BLE68(E947F43FF2E9)	0.325	-0.876	-0.311	-0.732	-0.427	0.244	-110.51	-18.32	-48.88	-19.796	17.248	16.464	0.45920	-0.77570	0.25183	-0.35199	24.3	13111	100
2025-3-17 11:6:59.654	WT901BLE68(490AABDC0D29)	-0.290	-0.934	-0.196	-2.625	-8.789	-1.038	-105.52	17.59	-2.47	10.290	38.318	47.824	0.60187	-0.78336	0.11304	0.10583	22.5	13111	100
2025-3-17 11:6:59.687	WT901BLE68(E947F43FF2E9)	0.322	-0.875	-0.318	-0.793	-0.427	-0.793	-110.59	-18.39	-48.86	-19.796	17.248	16.464	0.45920	-0.77570	0.25183	-0.35199	24.3	13111	100
2025-3-17 11:6:59.770	WT901BLE68(490AABDC0D29)	-0.299	-0.926	-0.181	-2.319	-4.211	0.183	-105.24	17.68	-2.11	10.290	38.318	47.824	0.60187	-0.78336	0.11304	0.10583	22.5	13111	100
2025-3-17 11:6:59.807	WT901BLE68(E947F43FF2E9)	0.322	-0.877	-0.314	-0.061	-0.610	0.000	-110.58	-18.47	-48.92	-19.796	17.248	16.464	0.45691	-0.77637	0.25275	-0.35281	24.3	13111	100
2025-3-17 11:6:59.860	WT901BLE68(490AABDC0D29)	-0.293	-0.927	-0.181	-3.723	-2.136	0.488	-105.23	17.73	-2.08	10.290	38.318	47.824	0.60172	-0.78348	0.10690	0.11212	22.5	13111	100
2025-3-17 11:6:59.868	WT901BLE68(E947F43FF2E9)	0.320	-0.871	-0.321	0.549	-0.793	0.366	-110.56	-18.50	-48.97	-19.894	17.052	16.366	0.45691	-0.77637	0.25275	-0.35281	24.3	13111	100
2025-3-17 11:6:59.952	WT901BLE68(490AABDC0D29)	-0.285	-0.933	-0.184	-3.479	-2.625	-0.854	-105.25	17.71	-1.95	10.290	38.318	47.824	0.60172	-0.78348	0.10690	0.11212	22.5	13111	100
2025-3-17 11:7:0.5	WT901BLE68(E947F43FF2E9)	0.331	-0.884	-0.304	1.404	0.671	0.305	-110.37	-18.52	-49.11	-19.894	17.052	16.366	0.45691	-0.77637	0.25275	-0.35281	24.3	13111	100
2025-3-17 11:7:0.69	WT901BLE68(490AABDC0D29)	-0.276	-0.941	-0.202	-5.493	-0.916	0.488	-105.49	17.68	-2.05	10.290	38.318	47.824	0.60172	-0.78348	0.10690	0.11212	22.5	13111	100
2025-3-17 11:7:0.78	WT901BLE68(E947F43FF2E9)	0.320	-0.867	-0.310	0.549	1.221	-0.183	-110.26	-18.61	-49.22	-19.894	17.052	16.366	0.45782	-0.77298	0.25439	-0.35785	24.3	13111	100
2025-3-17 11:7:0.142	WT901BLE68(490AABDC0D29)	-0.319	-0.924	-0.195	0.549	1.648	1.160	-105.42	17.70	-2.25	10.192	38.318	47.824	0.60172	-0.78348	0.10690	0.11212	22.5	13111	100
2025-3-17 11:7:0.243	WT901BLE68(E947F43FF2E9)	0.320	-0.867	-0.307	1.160	2.686	1.160	-110.01	-18.68	-49.60	-19.894	17.052	16.366	0.45782	-0.77298	0.25439	-0.35785	24.3	13111	100
2025-3-17 11:7:0.251	WT901BLE68(490AABDC0D29)	-0.290	-0.922	-0.200	-4.028	-1.282	-0.732	-105.46	17.69	-2.62	10.192	38.318	47.824	0.60126	-0.78381	0.11035	0.10892	22.5	13111	100
2025-3-17 11:7:0.289	WT901BLE68(E947F43FF2E9)	0.321	-0.886	-0.301	0.366	0.610	0.610	-109.92	-18.69	-49.76	-19.992	17.248	16.072	0.45782	-0.77298	0.25439	-0.35785	24.3	13111	100
2025-3-17 11:7:0.339	WT901BLE68(490AABDC0D29)	-0.287	-0.924	-0.197	1.221	-0.793	-0.244	-105.31	17.65	-2.54	10.192	38.318	47.824	0.60126	-0.78381	0.11035	0.10892	22.5	13111	100
2025-3-17 11:7:0.409	WT901BLE68(E947F43FF2E9)	0.328	-0.881	-0.299	-0.977	0.000	0.488	-109.84	-18.65	-49.90	-19.992	17.248	16.072	0.45782	-0.77298	0.25439	-0.35785	24.3	13111	100
2025-3-17 11:7:0.461	WT901BLE68(490AABDC0D29)	-0.280	-0.932	-0.201	-2.991	-1.465	-0.916	-105.30	17.56	-2.65	9.996	38.416	48.020	0.60126	-0.78381	0.11035	0.10892	22.5	13111	100
2025-3-17 11:7:0.497	WT901BLE68(E947F43FF2E9)	0.314	-0.886	-0.309	-0.732	-0.244	0.671	-109.87	-18.62	-50.00	-19.992	17.248	16.072	0.45804	-0.76950	0.25894	-0.36179	24.3	13111	100
2025-3-17 11:7:0.549	WT901BLE68(490AABDC0D29)	-0.292	-0.935	-0.191	-1.526	3.174	1.282	-105.39	17.52	-2.87	9.996	38.416	48.020	0.60126	-0.78381	0.11035	0.10892	22.5	13111	100
2025-3-17 11:7:0.623	WT901BLE68(E947F43FF2E9)	0.330	-0.879	-0.289	0.183	4.456	1.953	-109.57	-18.64	-50.55	-19.992	17.248	16.072	0.45804	-0.76950	0.25894	-0.36179	24.3	13111	100
2025-3-17 11:7:0.672	WT901BLE68(490AABDC0D29)	-0.293	-0.931	-0.204	-2.563	1.160	1.038	-105.51	17.51	-3.27	9.996	38.416	48.020	0.60178	-0.78339	0.11615	0.10294	22.5	13111	100
2025-3-17 11:7:0.678	WT901BLE68(E947F43FF2E9)	0.359	-0.887	-0.302	-0.916	1.587	0.244	-109.54	-18.65	-50.82	-19.796	17.444	15.680	0.45804	-0.76950	0.25894	-0.36179	24.3	13111	100
2025-3-17 11:7:0.729	WT901BLE68(490AABDC0D29)	-0.283	-0.924	-0.191	-1.038	-1.221	0.000	-105.46	17.52	-3.50	9.996	38.416	48.020	0.60178	-0.78339	0.11615	0.10294	22.5	13111	100
2025-3-17 11:7:0.798	WT901BLE68(E947F43FF2E9)	0.319	-0.870	-0.286	-1.099	0.916	1.831	-109.51	-18.63	-50.92	-19.796	17.444	15.680	0.45804	-0.76950	0.25894	-0.36179	24.3	13111	100
2025-3-17 11:7:0.879	WT901BLE68(490AABDC0D29)	-0.289	-0.928	-0.187	-0.793	-3.418	-1.465	-105.28	17.46	-3.61	9.898	38.416	48.020	0.60178	-0.78339	0.11615	0.10294	22.5	13111	100
2025-3-17 11:7:0.887	WT901BLE68(E947F43FF2E9)	0.321	-0.881	-0.286	1.648	-0.610	0.916	-109.27	-18.58	-51.22	-19.796	17.444	15.680	0.45758	-0.76569	0.26459	-0.36636	24.3	13111	100
2025-3-17 11:7:0.939	WT901BLE68(490AABDC0D29)	-0.291	-0.915	-0.201	-2.686	-0.671	-1.709	-105.24	17.35	-3.42	9.898	38.416	48.020	0.60178	-0.78339	0.11615	0.10294	22.5	13111	100
2025-3-17 11:7:1.8	WT901BLE68(E947F43FF2E9)	0.326	-0.890	-0.290	-1.343	0.671	0.366	-109.27	-18.60	-51.39	-19.796	17.444	15.680	0.45758	-0.76569	0.26459	-0.36636	24.3	13111	100
2025-3-17 11:7:1.61	WT901BLE68(490AABDC0D29)	-0.290	-0.966	-0.197	-3.113	-3.540	-0.916	-105.23	17.31	-3.31	9.898	38.416	48.020	0.60385	-0.78229	0.11261	0.10297	22.5	13111	100
2025-3-17 11:7:1.97	WT901BLE68(E947F43FF2E9)	0.309	-0.892	-0.302	-4.028	-2.319	1.282	-109.53	-18.53	-51.28	-19.698	17.542	15.582	0.45758	-0.76569	0.26459	-0.36636	24.3	13111	100
2025-3-17 11:7:1.149	WT901BLE68(490AABDC0D29)	-0.272	-0.953	-0.184	0.671	-3.784	-1.831	-105.04	17.26	-3.05	9.898	38.416	48.020	0.60385	-0.78229	0.11261	0.10297	22.5	13111	100
2025-3-17 11:7:1.248	WT901BLE68(E947F43FF2E9)	0.317	-0.900	-0.316	1.404	-1.099	0.427	-109.67	-18.41	-51.23	-19.698	17.542	15.582	0.45758	-0.76569	0.26459	-0.36636	24.3	13111	100
2025-3-17 11:7:1.269	WT901BLE68(490AABDC0D29)	-0.253	-0.921	-0.177	-2.258	-4.761	-2.075	-104.80	17.15	-2.70	9.800	38.710	47.432	0.60385	-0.78229	0.11261	0.10297	22.5	13111	100
2025-3-17 11:7:1.279	WT901BLE68(E947F43FF2E9)	0.331	-0.881	-0.283	2.930	0.488	0.488	-109.35	-18.36	-51.23	-19.698	17.542	15.582	0.45972	-0.76474	0.26492	-0.36545	24.3	13111	100
2025-3-17 11:7:1.361	WT901BLE68(490AABDC0D29)	-0.299	-0.945	-0.174	-1.526	-2.258	1.160	-104.63	17.08	-2.40	9.800	38.710	47.432	0.60385	-0.78229	0.11261	0.10297	22.5	13111	100
2025-3-17 11:7:1.398	WT901BLE68(E947F43FF2E9)	0.303	-0.892	-0.288	0.183	0.732	0.061	-109.04	-18.39	-51.40	-19.698	17.542	15.582	0.45972	-0.76474	0.26492	-0.36545	24.3	13111	100
2025-3-17 11:7:1.480	WT901BLE68(490AABDC0D29)	-0.241	-0.937	-0.188	1.587	3.662	1.099	-104.40	17.13	-2.74	9.800	38.710	47.432	0.60959	-0.77832	0.11011	0.10196	22.5	13111	100
2025-3-17 11:7:1.489	WT901BLE68(E947F43FF2E9)	0.320	-0.881	-0.301	1.282	0.061	-0.305	-108.90	-18.53	-51.63	-19.698	17.640	15.288	0.45972	-0.76474	0.26492	-0.36545	24.3	13111	100
2025-3-17 11:7:1.538	WT901BLE68(490AABDC0D29)	-0.282	-0.924	-0.207	-2.747	-0.549	-1.770	-104.29	17.03	-2.83	9.800	38.710	47.432	0.60959	-0.77832	0.11011	0.10196	22.5	13111	100
2025-3-17 11:7:1.608	WT901BLE68(E947F43FF2E9)	0.324	-0.873	-0.297	0.488	-2.075	2.563	-108.78	-18.42	-51.55	-19.698	17.640	15.288	0.45972	-0.76474	0.26492	-0.36545	24.3	13111	100
2025-3-17 11:7:1.660	WT901BLE68(490AABDC0D29)	-0.237	-0.897	-0.159	-10.986	5.615	-1.526	-104.88	16.83	-3.37	9.016	38.710	48.902	0.60959	-0.77832	0.11011	0.10196	22.5	13111	100
2025-3-17 11:7:1.697	WT901BLE68(E947F43FF2E9)	0.224	-0.864	-0.299	-5.920	-20.264	9.521	-109.20	-17.63	-50.73	-19.698	17.640	15.288	0.46680	-0.76794	0.26443	-0.34973	24.3	13111	100
2025-3-17 11:7:1.749	WT901BLE68(490AABDC0D29)	-0.089	-1.069	-0.393	-42.542	10.498	-1.221	-108.12	16.00	-4.69	9.016	38.710	48.902	0.60959	-0.77832	0.11011	0.10196	22.5	13111	100
2025-3-17 11:7:1.828	WT901BLE68(E947F43FF2E9)	0.304	-0.878	-0.330	2.136	-2.258	1.648	-109.49	-16.86	-49.96	-19.698	17.640	15.288	0.46680	-0.76794	0.26443	-0.34973	24.3	13111	100
2025-3-17 11:7:1.871	WT901BLE68(490AABDC0D29)	-0.258	-0.867	-0.294	-5.737	13.855	-0.854	-109.46	15.63	-5.53	9.016	38.710	48.902	0.57748	-0.80338	0.12329	0.07608	22.5	13111	100
2025-3-17 11:7:1.907	WT901BLE68(E947F43FF2E9)	0.338	-0.917	-0.416	4.578	2.319	-1.648	-109.41	-16.81	-49.95	-18.914	18.130	15.680	0.46680	-0.76794	0.26443	-0.34973	24.3	13111	100
2025-3-17 11:7:1.960	WT901BLE68(490AABDC0D29)	-0.242	-0.949	-0.258	8.850	-5.371	6.104	-109.23	15.48	-6.49	9.016	38.710	48.902	0.57748	-0.80338	0.12329	0.07608	22.5	13111	100
2025-3-17 11:7:2.29	WT901BLE68(E947F43FF2E9)	0.355	-0.890	-0.240	3.052	10.315	1.465	-108.49	-17.23	-50.67	-18.914	18.130	15.680	0.46680	-0.76794	0.26443	-0.34973	24.3	13111	100
2025-3-17 11:7:2.81	WT901BLE68(490AABDC0D29)	-0.254	-0.920	-0.248	3.235	-3.296	5.432	-108.52	16.23	-6.08	9.310	38.318	50.470	0.57748	-0.80338	0.12329	0.07608	22.5	13111	100
2025-3-17 11:7:2.89	WT901BLE68(E947F43FF2E9)	0.332	-0.868	-0.303	2.563	7.813	6.104	-107.94	-17.35	-51.92	-18.914	18.130	15.680	0.47235	-0.75012	0.27768	-0.37006	24.3	13111	100
2025-3-17 11:7:2.139	WT901BLE68(490AABDC0D29)	-0.261	-0.960	-0.227	22.034	-12.329	-4.639	-106.72	16.47	-5.54	9.310	38.318	50.470	0.57748	-0.80338	0.12329	0.07608	22.5	13111	100
2025-3-17 11:7:2.208	WT901BLE68(E947F43FF2E9)	0.300	-0.874	-0.275	8.545	11.047	15.503	-106.81	-16.87	-53.50	-18.914	18.130	15.680	0.47235	-0.75012	0.27768	-0.37006	24.3	13111	100
2025-3-17 11:7:2.262	WT901BLE68(490AABDC0D29)	-0.227	-0.966	-0.157	22.583	-18.860	-15.686	-104.28	15.72	-4.82	9.310	38.318	50.470	0.57748	-0.80338	0.12329	0.07608	22.5	13111	100
2025-3-17 11:7:2.297	WT901BLE68(E947F43FF2E9)	0.182	-0.940	-0.229	8.667	20.264	27.954	-105.49	-15.15	-55.40	-15.876	21.070	11.564	0.47235	-0.75012	0.27768	-0.37006	24.3	13111	100
2025-3-17 11:7:2.351	WT901BLE68(490AABDC0D29)	-0.187	-0.933	-0.135	3.052	2.808	-22.034	-102.28	14.41	-3.61	9.310	38.318	50.470	0.62518	-0.76962	0.10300	0.07797	22.5	13111	100
2025-3-17 11:7:2.418	WT901BLE68(E947F43FF2E9)	0.165	-0.945	-0.239	9.827	10.193	33.386	-103.91	-12.63	-58.07	-15.876	21.070	11.564	0.47235	-0.75012	0.27768	-0.37006	24.3	13111	100
2025-3-17 11:7:2.471	WT901BLE68(490AABDC0D29)	-0.107	-0.970	-0.153	-8.057	4.028	-17.700	-102.19	12.31	-3.40	5.488	41.258	46.844	0.62518	-0.76962	0.10300	0.07797	22.5	13111	100
2025-3-17 11:7:2.507	WT901BLE68(E947F43FF2E9)	0.066	-0.960	-0.191	13.733	1.404	27.649	-102.40	-9.82	-59.17	-15.876	21.070	11.564	0.47235	-0.75012	0.27768	-0.37006	24.3	13111	100
2025-3-17 11:7:2.560	WT901BLE68(490AABDC0D29)	-0.132	-0.986	-0.148	-5.432	2.625	-12.085	-102.63	10.74	-3.64	5.488	41.258	46.844	0.62518	-0.76962	0.10300	0.07797	22.5	13111	100
2025-3-17 11:7:2.630	WT901BLE68(E947F43FF2E9)	0.117	-0.970	-0.167	8.057	6.165	27.588	-101.17	-7.33	-59.89	-15.876	21.070	11.564	0.52429	-0.68832	0.34967	-0.35910	24.3	13111	100
2025-3-17 11:7:2.681	WT901BLE68(490AABDC0D29)	-0.146	-0.967	-0.169	-9.583	-4.211	-9.766	-103.17	9.67	-4.23	5.488	41.258	46.844	0.61542	-0.78348	0.07587	0.03931	22.5	13111	100
2025-3-17 11:7:2.688	WT901BLE68(E947F43FF2E9)	-0.045	-0.978	-0.181	6.836	12.268	28.076	-100.26	-4.85	-61.08	-7.742	25.480	7.742	0.52429	-0.68832	0.34967	-0.35910	24.3	13111	100
2025-3-17 11:7:2.770	WT901BLE68(490AABDC0D29)	-0.133	-0.961	-0.183	-9.949	-11.658	-5.310	-104.12	8.87	-3.94	5.488	41.258	46.844	0.61542	-0.78348	0.07587	0.03931	22.5	13111	100
2025-3-17 11:7:2.807	WT901BLE68(E947F43FF2E9)	0.024	-1.000	-0.145	6.897	9.766	17.456	-99.49	-2.85	-62.24	-7.742	25.480	7.742	0.52429	-0.68832	0.34967	-0.35910	24.3	13111	100
2025-3-17 11:7:2.892	WT901BLE68(490AABDC0D29)	-0.074	-0.962	-0.131	0.122	6.104	-1.465	-104.24	8.59	-3.92	2.646	42.238	48.412	0.61542	-0.78348	0.07587	0.03931	22.5	13111	100
2025-3-17 11:7:2.899	WT901BLE68(E947F43FF2E9)	0.134	-1.079	-0.068	-4.700	36.743	-10.559	-99.26	-3.13	-63.56	-7.742	25.480	7.742	0.52652	-0.65369	0.39243	-0.37595	24.3	13111	100
2025-3-17 11:7:2.949	WT901BLE68(490AABDC0D29)	-0.172	-1.039	-0.184	-0.549	14.893	2.869	-103.97	7.62	-5.30	2.646	42.238	48.412	0.61542	-0.78348	0.07587	0.03931	22.5	13111	100
2025-3-17 11:7:3.18	WT901BLE68(E947F43FF2E9)	0.016	-0.829	-0.234	8.423	-4.089	-19.836	-99.31	-4.66	-65.69	-7.742	25.480	7.742	0.52652	-0.65369	0.39243	-0.37595	24.3	13111	100
2025-3-17 11:7:3.71	WT901BLE68(490AABDC0D29)	-0.004	-0.964	-0.191	1.831	15.564	5.249	-103.93	7.84	-6.62	2.646	42.238	48.412	0.61542	-0.78348	0.07587	0.03931	22.5	13111	100
2025-3-17 11:7:3.137	WT901BLE68(E947F43FF2E9)	0.020	-0.992	0.057	12.695	68.848	43.335	-98.67	-3.31	-70.98	-6.174	26.166	4.410	0.52652	-0.65369	0.39243	-0.37595	24.3	13111	100
2025-3-17 11:7:3.162	WT901BLE68(490AABDC0D29)	-0.149	-0.983	-0.250	2.136	3.784	3.479	-103.82	7.86	-7.41	2.646	42.238	48.412	0.61758	-0.78079	0.09293	0.01404	22.5	13111	100
2025-3-17 11:7:3.237	WT901BLE68(E947F43FF2E9)	0.102	-0.779	-0.720	-18.005	15.381	21.179	-97.84	-2.18	-69.96	-6.174	26.166	4.410	0.52652	-0.65369	0.39243	-0.37595	24.3	13111	100
2025-3-17 11:7:3.281	WT901BLE68(490AABDC0D29)	-0.195	-0.981	-0.135	10.925	-14.465	18.372	-102.54	9.13	-7.67	4.410	41.846	47.040	0.61758	-0.78079	0.09293	0.01404	22.5	13111	100
2025-3-17 11:7:3.317	WT901BLE68(E947F43FF2E9)	0.034	-0.949	-0.205	-15.137	-20.508	-4.639	-99.17	-1.94	-73.62	-6.174	26.166	4.410	0.52652	-0.65369	0.39243	-0.37595	24.3	13111	100
2025-3-17 11:7:3.372	WT901BLE68(490AABDC0D29)	-0.162	-0.968	-0.076	9.216	-41.138	-6.226	-100.70	9.89	-4.93	4.410	41.846	47.040	0.61758	-0.78079	0.09293	0.01404	22.5	13111	100
2025-3-17 11:7:3.439	WT901BLE68(E947F43FF2E9)	0.103	-0.981	-0.189	-19.897	-24.841	-10.620	-100.77	-2.30	-72.10	-6.174	26.166	4.410	0.50613	-0.63123	0.44235	-0.38678	24.3	13111	100
2025-3-17 11:7:3.492	WT901BLE68(490AABDC0D29)	-0.150	-0.966	-0.093	9.033	-30.273	-2.136	-99.00	10.10	-1.35	4.410	41.846	47.040	0.65189	-0.75327	0.04840	0.07224	22.5	13111	100
2025-3-17 11:7:3.499	WT901BLE68(E947F43FF2E9)	0.125	-0.975	-0.185	-16.541	-12.329	-11.658	-102.51	-3.05	-69.53	-7.448	25.578	8.820	0.50613	-0.63123	0.44235	-0.38678	24.3	13111	100
2025-3-17 11:7:3.548	WT901BLE68(490AABDC0D29)	-0.179	-0.981	-0.045	0.610	-29.358	-9.705	-98.06	9.84	1.51	4.410	41.846	47.040	0.65189	-0.75327	0.04840	0.07224	22.5	13111	100
2025-3-17 11:7:3.616	WT901BLE68(E947F43FF2E9)	0.047	-0.971	-0.224	-10.071	-18.127	-15.686	-103.80	-3.97	-67.42	-7.448	25.578	8.820	0.50613	-0.63123	0.44235	-0.38678	24.3	13111	100
2025-3-17 11:7:3.671	WT901BLE68(490AABDC0D29)	-0.092	-1.038	-0.054	1.160	-35.034	-12.024	-97.36	9.07	4.18	4.410	41.846	47.040	0.65189	-0.75327	0.04840	0.07224	22.5	13111	100
2025-3-17 11:7:3.707	WT901BLE68(E947F43FF2E9)	0.132	-0.989	-0.239	-1.465	-15.869	-11.108	-104.46	-4.63	-65.53	-7.448	25.578	8.820	0.49960	-0.68640	0.39212	-0.35406	24.3	13111	100
2025-3-17 11:7:3.759	WT901BLE68(490AABDC0D29)	-0.146	-0.966	-0.003	-7.751	-32.288	-10.803	-96.73	8.19	7.67	2.646	43.218	40.278	0.65189	-0.75327	0.04840	0.07224	22.5	13111	100
2025-3-17 11:7:3.836	WT901BLE68(E947F43FF2E9)	0.126	-0.918	-0.237	2.686	-18.982	-11.475	-104.52	-5.47	-63.42	-7.448	25.578	8.820	0.49960	-0.68640	0.39212	-0.35406	24.3	13111	100
2025-3-17 11:7:3.881	WT901BLE68(490AABDC0D29)	-0.093	-0.920	-0.069	-15.808	-42.297	-9.460	-97.14	7.64	10.85	2.646	43.218	40.278	0.65189	-0.75327	0.04840	0.07224	22.5	13111	100
2025-3-17 11:7:3.917	WT901BLE68(E947F43FF2E9)	0.122	-0.973	-0.227	-1.282	-12.634	-5.066	-104.61	-5.88	-61.50	-7.448	25.578	8.820	0.49960	-0.68640	0.39212	-0.35406	24.3	13111	100
2025-3-17 11:7:3.970	WT901BLE68(490AABDC0D29)	-0.084	-0.967	-0.010	-8.728	-7.813	-12.756	-97.76	6.87	12.35	2.646	43.218	40.278	0.64764	-0.75195	-0.04202	0.11508	22.5	13111	100
2025-3-17 11:7:4.39	WT901BLE68(E947F43FF2E9)	0.141	-0.948	-0.250	2.380	0.122	0.366	-104.67	-5.92	-60.28	-10.290	24.304	11.172	0.49960	-0.68640	0.39212	-0.35406	24.3	13111	100
2025-3-17 11:7:4.91	WT901BLE68(490AABDC0D29)	0.022	-0.983	-0.129	-10.986	2.625	-16.663	-98.28	5.38	11.04	-0.980	44.688	40.376	0.64764	-0.75195	-0.04202	0.11508	22.5	13111	100
2025-3-17 11:7:4.98	WT901BLE68(E947F43FF2E9)	0.115	-0.977	-0.212	7.813	6.042	0.732	-104.05	-6.00	-60.41	-10.290	24.304	11.172	0.49960	-0.68640	0.39212	-0.35406	24.3	13111	100
2025-3-17 11:7:4.181	WT901BLE68(490AABDC0D29)	-0.013	-0.985	-0.091	-10.437	4.700	-6.714	-99.00	3.83	10.23	-0.980	44.688	40.376	0.64764	-0.75195	-0.04202	0.11508	22.5	13111	100
2025-3-17 11:7:4.218	WT901BLE68(E947F43FF2E9)	0.077	-0.953	-0.203	11.414	6.287	5.249	-102.94	-5.91	-61.21	-10.290	24.304	11.172	0.51550	-0.68787	0.37030	-0.35190	24.3	13111	100
2025-3-17 11:7:4.301	WT901BLE68(490AABDC0D29)	-0.026	-0.987	-0.086	-12.390	11.597	5.676	-99.80	3.55	8.53	-0.980	44.688	40.376	0.63449	-0.76996	-0.02313	0.06287	22.5	13111	100
2025-3-17 11:7:4.308	WT901BLE68(E947F43FF2E9)	0.084	-0.963	-0.204	12.634	3.967	6.958	-101.74	-5.42	-61.79	-9.408	24.990	7.840	0.51550	-0.68787	0.37030	-0.35190	24.3	13111	100
2025-3-17 11:7:4.359	WT901BLE68(490AABDC0D29)	-0.044	-0.984	-0.124	-14.282	10.986	7.263	-100.85	3.88	6.55	-0.980	44.688	40.376	0.63449	-0.76996	-0.02313	0.06287	22.5	13111	100
2025-3-17 11:7:4.438	WT901BLE68(E947F43FF2E9)	0.086	-0.986	-0.165	15.320	4.761	4.517	-100.32	-4.97	-62.37	-9.408	24.990	7.840	0.51550	-0.68787	0.37030	-0.35190	24.3	13111	100
2025-3-17 11:7:4.481	WT901BLE68(490AABDC0D29)	-0.013	-0.967	-0.137	-15.808	9.521	5.554	-102.06	4.17	4.95	-0.980	44.688	40.376	0.63449	-0.76996	-0.02313	0.06287	22.5	13111	100
2025-3-17 11:7:4.517	WT901BLE68(E947F43FF2E9)	0.077	-0.985	-0.143	15.320	9.949	7.385	-98.76	-4.52	-63.52	-9.408	24.990	7.840	0.54123	-0.64401	0.38699	-0.37744	24.3	13111	100
2025-3-17 11:7:4.615	WT901BLE68(490AABDC0D29)	0.000	-0.993	-0.203	-9.460	14.587	10.498	-103.39	4.55	3.49	-0.196	44.100	44.590	0.63449	-0.76996	-0.02313	0.06287	22.5	13111	100
2025-3-17 11:7:4.639	WT901BLE68(E947F43FF2E9)	0.053	-0.995	-0.104	10.315	15.259	11.780	-97.38	-3.81	-65.50	-9.408	24.990	7.840	0.54123	-0.64401	0.38699	-0.37744	24.3	13111	100
2025-3-17 11:7:4.690	WT901BLE68(490AABDC0D29)	-0.098	-0.973	-0.223	-7.019	9.766	7.446	-104.33	5.08	1.98	-0.196	44.100	44.590	0.63449	-0.76996	-0.02313	0.06287	22.5	13111	100
