time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-19 12:54:42.848	WT901BLE68(E947F43FF2E9)	-0.070	1.029	-0.092	4.211	-107.361	57.190	94.27	3.44	-29.33	0.882	-60.760	0.392	0.64297	0.74353	-0.09082	-0.15927	21.6	13111	100
2025-3-19 12:54:42.861	WT901BLE68(490AABDC0D29)	0.085	1.010	-0.042	27.405	-18.494	1.465	86.15	-7.86	151.36	-5.684	-41.944	47.432	-0.13297	-0.22079	-0.65451	-0.71069	20.3	13111	100
2025-3-19 12:54:42.919	WT901BLE68(490AABDC0D29)	0.100	1.022	-0.089	13.855	-15.625	1.770	89.02	-8.26	151.14	-5.684	-41.944	47.432	-0.13297	-0.22079	-0.65451	-0.71069	20.3	13111	100
2025-3-19 12:54:42.956	WT901BLE68(E947F43FF2E9)	-0.241	0.952	-0.037	2.747	-166.565	53.772	94.50	-0.89	-44.90	0.882	-60.760	0.392	0.64297	0.74353	-0.09082	-0.15927	21.6	13111	100
2025-3-19 12:54:43.46	WT901BLE68(490AABDC0D29)	0.130	1.000	-0.106	4.150	-9.094	13.489	89.96	-8.82	151.59	-3.724	-41.258	51.156	-0.13297	-0.22079	-0.65451	-0.71069	20.3	13111	100
2025-3-19 12:54:43.49	WT901BLE68(E947F43FF2E9)	0.298	0.923	-0.024	6.226	-203.003	0.122	95.76	-0.37	-65.07	0.882	-60.760	0.392	0.50104	0.57700	-0.46857	-0.44315	21.6	13111	100
2025-3-19 12:54:43.130	WT901BLE68(490AABDC0D29)	0.130	0.981	-0.133	4.700	-37.109	7.324	90.94	-9.78	151.44	-3.724	-41.258	51.156	-0.13297	-0.22079	-0.65451	-0.71069	20.3	13111	100
2025-3-19 12:54:43.166	WT901BLE68(E947F43FF2E9)	0.259	1.039	0.060	-10.132	-92.102	-31.006	95.60	3.63	-84.89	0.882	-60.760	0.392	0.50104	0.57700	-0.46857	-0.44315	21.6	13111	100
2025-3-19 12:54:43.251	WT901BLE68(490AABDC0D29)	0.134	0.986	-0.123	-7.385	-17.090	5.920	91.22	-10.21	150.75	-3.724	-41.258	51.156	-0.11325	-0.23978	-0.67090	-0.69241	20.3	13111	100
2025-3-19 12:54:43.259	WT901BLE68(E947F43FF2E9)	-0.008	1.105	-0.156	7.080	31.250	21.545	94.63	3.87	-87.01	1.960	-60.564	13.034	0.50104	0.57700	-0.46857	-0.44315	21.6	13111	100
2025-3-19 12:54:43.351	WT901BLE68(490AABDC0D29)	0.137	0.979	-0.106	-9.338	-22.827	0.305	90.62	-10.36	150.85	-3.724	-41.258	51.156	-0.11325	-0.23978	-0.67090	-0.69241	20.3	13111	100
2025-3-19 12:54:43.378	WT901BLE68(E947F43FF2E9)	0.037	0.949	-0.096	16.052	-52.002	18.250	94.63	2.22	-96.94	1.960	-60.564	13.034	0.50104	0.57700	-0.46857	-0.44315	21.6	13111	100
2025-3-19 12:54:43.451	WT901BLE68(E947F43FF2E9)	0.128	0.980	-0.030	5.981	-2.686	2.197	95.19	1.21	-105.06	1.960	-60.564	13.034	0.39114	0.43985	-0.59369	-0.54861	21.6	13111	100
2025-3-19 12:54:43.461	WT901BLE68(490AABDC0D29)	0.128	0.970	-0.122	-10.559	-16.907	-1.953	90.39	-9.84	149.79	-3.038	-41.650	49.196	-0.11325	-0.23978	-0.67090	-0.69241	20.3	13111	100
2025-3-19 12:54:43.520	WT901BLE68(490AABDC0D29)	0.127	0.972	-0.091	-13.733	4.822	2.808	89.62	-9.68	150.49	-3.038	-41.650	49.196	-0.11325	-0.23978	-0.67090	-0.69241	20.3	13111	100
2025-3-19 12:54:43.558	WT901BLE68(E947F43FF2E9)	0.103	1.086	-0.036	3.113	-6.531	-12.817	95.34	1.17	-110.23	1.960	-60.564	13.034	0.39114	0.43985	-0.59369	-0.54861	21.6	13111	100
2025-3-19 12:54:43.639	WT901BLE68(490AABDC0D29)	0.146	0.993	-0.086	-7.751	0.793	-1.221	88.92	-9.51	152.09	-3.038	-41.650	49.196	-0.11243	-0.22153	-0.66342	-0.70572	20.3	13111	100
2025-3-19 12:54:43.647	WT901BLE68(E947F43FF2E9)	0.299	0.899	-0.047	-15.625	21.423	-36.987	93.75	4.39	-115.71	4.508	-61.054	14.210	0.39114	0.43985	-0.59369	-0.54861	21.6	13111	100
2025-3-19 12:54:43.736	WT901BLE68(490AABDC0D29)	0.151	0.977	-0.046	-10.254	2.563	-0.732	88.39	-9.29	153.68	-3.038	-41.650	49.196	-0.11243	-0.22153	-0.66342	-0.70572	20.3	13111	100
2025-3-19 12:54:43.769	WT901BLE68(E947F43FF2E9)	-0.357	0.949	0.131	-24.475	71.838	44.922	91.32	3.58	-116.09	4.508	-61.054	14.210	0.39114	0.43985	-0.59369	-0.54861	21.6	13111	100
2025-3-19 12:54:43.851	WT901BLE68(490AABDC0D29)	0.126	1.003	-0.060	-10.559	14.526	1.587	87.58	-9.11	155.57	-3.136	-42.434	46.648	-0.11243	-0.22153	-0.66342	-0.70572	20.3	13111	100
2025-3-19 12:54:43.859	WT901BLE68(E947F43FF2E9)	0.088	1.015	-0.042	-23.682	213.806	-8.667	88.98	0.99	-107.53	4.508	-61.054	14.210	0.46982	0.48657	-0.49219	-0.54788	21.6	13111	100
2025-3-19 12:54:43.939	WT901BLE68(490AABDC0D29)	0.126	1.014	-0.029	-19.104	14.038	-3.357	86.45	-8.85	158.36	-3.136	-42.434	46.648	-0.11243	-0.22153	-0.66342	-0.70572	20.3	13111	100
2025-3-19 12:54:43.977	WT901BLE68(E947F43FF2E9)	-0.201	0.924	-0.509	-9.949	119.751	-40.955	87.50	5.79	-89.23	4.508	-61.054	14.210	0.46982	0.48657	-0.49219	-0.54788	21.6	13111	100
2025-3-19 12:54:44.38	WT901BLE68(E947F43FF2E9)	-0.134	1.027	-0.007	17.822	41.382	-31.189	89.85	9.87	-79.10	4.410	-62.034	0.882	0.46982	0.48657	-0.49219	-0.54788	21.6	13111	100
2025-3-19 12:54:44.62	WT901BLE68(490AABDC0D29)	0.073	1.026	0.016	-30.273	4.272	-15.381	84.25	-7.84	160.50	-3.136	-42.434	46.648	-0.08301	-0.14975	-0.64377	-0.74573	20.3	13111	100
2025-3-19 12:54:44.151	WT901BLE68(490AABDC0D29)	0.490	1.026	-0.188	-13.062	31.921	-34.180	81.83	-5.20	162.98	-3.136	-42.434	46.648	-0.08301	-0.14975	-0.64377	-0.74573	20.3	13111	100
2025-3-19 12:54:44.158	WT901BLE68(E947F43FF2E9)	-0.042	1.061	0.023	21.423	20.264	5.859	93.08	10.66	-73.87	4.410	-62.034	0.882	0.46982	0.48657	-0.49219	-0.54788	21.6	13111	100
2025-3-19 12:54:44.246	WT901BLE68(E947F43FF2E9)	-0.120	1.018	-0.094	19.287	13.306	3.845	95.26	9.77	-73.10	4.410	-62.034	0.882	0.50400	0.63721	-0.38702	-0.43597	21.6	13111	100
2025-3-19 12:54:44.271	WT901BLE68(490AABDC0D29)	0.047	0.887	-0.272	12.207	115.540	-22.278	82.03	-0.88	170.43	-0.490	-42.140	45.374	-0.08301	-0.14975	-0.64377	-0.74573	20.3	13111	100
2025-3-19 12:54:44.337	WT901BLE68(490AABDC0D29)	-0.127	1.012	-0.014	29.175	18.799	17.456	85.55	-1.92	174.40	-0.490	-42.140	45.374	-0.08301	-0.14975	-0.64377	-0.74573	20.3	13111	100
2025-3-19 12:54:44.369	WT901BLE68(E947F43FF2E9)	-0.114	1.000	-0.119	9.094	20.630	-4.761	97.13	9.50	-69.22	4.410	-62.034	0.882	0.50400	0.63721	-0.38702	-0.43597	21.6	13111	100
2025-3-19 12:54:44.449	WT901BLE68(490AABDC0D29)	-0.115	1.074	0.038	25.452	-12.268	21.667	88.16	-3.69	175.68	-0.490	-42.140	45.374	-0.00311	-0.06024	-0.70142	-0.71011	20.3	13111	100
2025-3-19 12:54:44.459	WT901BLE68(E947F43FF2E9)	-0.107	0.998	-0.132	2.441	10.803	-6.958	97.92	9.53	-65.56	4.802	-61.740	3.920	0.50400	0.63721	-0.38702	-0.43597	21.6	13111	100
2025-3-19 12:54:44.539	WT901BLE68(490AABDC0D29)	-0.089	1.014	0.065	28.015	-24.170	13.489	91.07	-5.40	173.63	-0.490	-42.140	45.374	-0.00311	-0.06024	-0.70142	-0.71011	20.3	13111	100
2025-3-19 12:54:44.580	WT901BLE68(E947F43FF2E9)	-0.117	0.985	-0.122	-5.432	19.226	-2.747	98.01	9.58	-61.68	4.802	-61.740	3.920	0.50400	0.63721	-0.38702	-0.43597	21.6	13111	100
2025-3-19 12:54:44.662	WT901BLE68(490AABDC0D29)	-0.103	1.075	0.196	21.423	60.669	-4.150	93.27	-5.10	176.17	-5.488	-39.494	53.802	-0.00311	-0.06024	-0.70142	-0.71011	20.3	13111	100
2025-3-19 12:54:44.669	WT901BLE68(E947F43FF2E9)	-0.098	0.981	-0.111	-7.385	15.625	3.296	97.63	9.10	-57.94	4.802	-61.740	3.920	0.55591	0.68512	-0.30624	-0.35736	21.6	13111	100
2025-3-19 12:54:44.749	WT901BLE68(490AABDC0D29)	-0.056	1.052	0.313	-7.019	46.936	-31.067	92.60	-2.81	-176.85	-5.488	-39.494	53.802	-0.00311	-0.06024	-0.70142	-0.71011	20.3	13111	100
2025-3-19 12:54:44.788	WT901BLE68(E947F43FF2E9)	-0.094	1.000	-0.108	-10.376	10.071	5.737	97.15	8.38	-55.04	4.802	-61.740	3.920	0.55591	0.68512	-0.30624	-0.35736	21.6	13111	100
2025-3-19 12:54:44.847	WT901BLE68(E947F43FF2E9)	-0.018	0.974	-0.128	-7.202	3.052	2.930	96.28	7.63	-52.81	4.116	-61.642	1.176	0.55591	0.68512	-0.30624	-0.35736	21.6	13111	100
2025-3-19 12:54:44.871	WT901BLE68(490AABDC0D29)	0.126	0.989	0.143	-22.400	65.063	-56.396	90.07	1.84	-172.01	-5.488	-39.494	53.802	0.04309	0.11261	-0.68958	-0.71402	20.3	13111	100
2025-3-19 12:54:44.941	WT901BLE68(490AABDC0D29)	0.316	0.981	0.025	-26.855	126.587	-65.430	88.05	8.50	-163.14	-5.488	-39.494	53.802	0.04309	0.11261	-0.68958	-0.71402	20.3	13111	100
2025-3-19 12:54:44.969	WT901BLE68(E947F43FF2E9)	-0.099	0.993	-0.033	-17.151	-8.423	-5.066	95.30	7.73	-51.12	4.116	-61.642	1.176	0.55591	0.68512	-0.30624	-0.35736	21.6	13111	100
2025-3-19 12:54:45.51	WT901BLE68(490AABDC0D29)	-0.338	0.996	-0.367	-30.273	202.942	-44.434	88.49	13.85	-145.61	-7.252	-39.494	56.448	0.04309	0.11261	-0.68958	-0.71402	20.3	13111	100
2025-3-19 12:54:45.88	WT901BLE68(E947F43FF2E9)	-0.081	0.981	-0.148	-38.513	10.864	-20.081	92.83	8.69	-47.03	4.116	-61.642	1.176	0.62625	0.67419	-0.21735	-0.32547	21.6	13111	100
2025-3-19 12:54:45.144	WT901BLE68(490AABDC0D29)	0.101	0.938	-0.340	11.963	27.283	49.133	92.54	10.36	-129.26	-7.252	-39.494	56.448	0.04309	0.11261	-0.68958	-0.71402	20.3	13111	100
2025-3-19 12:54:45.178	WT901BLE68(E947F43FF2E9)	-0.170	1.031	0.027	-50.232	-15.259	-11.108	88.45	9.88	-45.24	4.116	-61.642	1.176	0.62625	0.67419	-0.21735	-0.32547	21.6	13111	100
2025-3-19 12:54:45.261	WT901BLE68(490AABDC0D29)	0.128	1.055	-0.065	12.085	-0.549	49.194	94.32	4.27	-134.15	-7.252	-39.494	56.448	0.24774	0.29111	-0.67633	-0.62958	20.3	13111	100
2025-3-19 12:54:45.269	WT901BLE68(E947F43FF2E9)	0.021	1.337	-0.162	-83.313	-1.099	-58.350	81.90	13.44	-42.33	12.250	-61.348	-12.152	0.62625	0.67419	-0.21735	-0.32547	21.6	13111	100
2025-3-19 12:54:45.382	WT901BLE68(490AABDC0D29)	0.080	0.996	-0.157	-6.836	2.258	19.043	94.82	0.16	-136.13	-7.252	-39.494	56.448	0.24774	0.29111	-0.67633	-0.62958	20.3	13111	100
2025-3-19 12:54:45.389	WT901BLE68(E947F43FF2E9)	-0.018	0.820	-0.415	-53.528	248.108	-102.417	78.17	23.83	-31.78	12.250	-61.348	-12.152	0.62625	0.67419	-0.21735	-0.32547	21.6	13111	100
2025-3-19 12:54:45.449	WT901BLE68(E947F43FF2E9)	0.002	0.706	-0.146	40.222	31.799	34.241	89.24	28.33	-11.17	12.250	-61.348	-12.152	0.65170	0.73486	0.06476	-0.17599	21.6	13111	100
2025-3-19 12:54:45.471	WT901BLE68(490AABDC0D29)	0.108	0.984	-0.133	-9.644	7.935	13.489	94.15	-1.55	-136.72	-21.854	-38.122	57.330	0.24774	0.29111	-0.67633	-0.62958	20.3	13111	100
2025-3-19 12:54:45.558	WT901BLE68(490AABDC0D29)	0.054	0.984	-0.102	-11.169	2.686	13.672	93.41	-3.17	-137.57	-21.854	-38.122	57.330	0.24774	0.29111	-0.67633	-0.62958	20.3	13111	100
2025-3-19 12:54:45.569	WT901BLE68(E947F43FF2E9)	-0.105	0.979	0.037	84.412	23.071	130.615	97.26	17.23	-7.39	12.250	-61.348	-12.152	0.65170	0.73486	0.06476	-0.17599	21.6	13111	100
2025-3-19 12:54:45.657	WT901BLE68(E947F43FF2E9)	-1.325	1.302	0.275	78.674	55.664	169.434	106.05	0.52	-1.85	-1.960	-61.544	-2.352	0.65170	0.73486	0.06476	-0.17599	21.6	13111	100
2025-3-19 12:54:45.682	WT901BLE68(490AABDC0D29)	0.117	0.967	-0.154	-13.062	11.597	23.926	92.17	-4.83	-138.17	-21.854	-38.122	57.330	0.28726	0.21655	-0.68347	-0.63510	20.3	13111	100
2025-3-19 12:54:45.744	WT901BLE68(490AABDC0D29)	0.302	1.002	-0.134	-11.780	17.578	36.804	91.32	-7.97	-138.06	-21.854	-38.122	57.330	0.28726	0.21655	-0.68347	-0.63510	20.3	13111	100
2025-3-19 12:54:45.779	WT901BLE68(E947F43FF2E9)	0.275	1.086	-0.056	-0.610	-34.668	7.690	109.20	-12.51	-1.40	-1.960	-61.544	-2.352	0.65170	0.73486	0.06476	-0.17599	21.6	13111	100
2025-3-19 12:54:45.861	WT901BLE68(490AABDC0D29)	0.188	1.327	0.033	-40.161	33.020	76.660	88.74	-13.76	-137.29	-32.830	-36.456	51.646	0.28726	0.21655	-0.68347	-0.63510	20.3	13111	100
2025-3-19 12:54:45.869	WT901BLE68(E947F43FF2E9)	-0.048	1.045	-0.368	-4.822	105.652	-88.623	107.12	-3.54	-5.75	-1.960	-61.544	-2.352	0.59671	0.80225	-0.00287	-0.01465	21.6	13111	100
2025-3-19 12:54:45.949	WT901BLE68(490AABDC0D29)	-0.127	1.408	-0.368	-53.101	49.744	125.183	82.78	-22.81	-134.24	-32.830	-36.456	51.646	0.28726	0.21655	-0.68347	-0.63510	20.3	13111	100
2025-3-19 12:54:45.990	WT901BLE68(E947F43FF2E9)	-0.005	1.120	-0.103	13.306	-83.069	-16.785	106.84	2.79	-3.65	-1.960	-61.544	-2.352	0.59671	0.80225	-0.00287	-0.01465	21.6	13111	100
2025-3-19 12:54:46.70	WT901BLE68(490AABDC0D29)	-0.092	0.505	-0.109	-24.658	10.498	44.373	75.44	-30.40	-124.41	-32.830	-36.456	51.646	0.47012	0.08685	-0.63284	-0.60895	20.3	13111	100
2025-3-19 12:54:46.79	WT901BLE68(E947F43FF2E9)	-0.133	0.979	-0.208	-3.418	-8.667	-31.799	107.01	6.60	-5.91	7.938	-64.680	-3.234	0.59671	0.80225	-0.00287	-0.01465	21.6	13111	100
2025-3-19 12:54:46.159	WT901BLE68(490AABDC0D29)	-0.004	0.655	-0.211	28.992	-32.898	-102.478	81.08	-25.44	-131.75	-32.830	-36.456	51.646	0.47012	0.08685	-0.63284	-0.60895	20.3	13111	100
2025-3-19 12:54:46.196	WT901BLE68(E947F43FF2E9)	-0.153	0.968	-0.197	-27.649	-6.165	-21.423	105.31	9.14	-4.70	7.938	-64.680	-3.234	0.59671	0.80225	-0.00287	-0.01465	21.6	13111	100
2025-3-19 12:54:46.257	WT901BLE68(E947F43FF2E9)	-0.165	0.967	-0.163	-18.433	-3.235	-25.452	102.71	11.22	-4.26	7.938	-64.680	-3.234	0.62820	0.76904	0.04639	-0.10806	21.6	13111	100
2025-3-19 12:54:46.282	WT901BLE68(490AABDC0D29)	0.072	1.163	-0.028	79.163	-31.494	-211.670	89.59	-7.44	-136.21	-26.656	-38.122	53.116	0.47012	0.08685	-0.63284	-0.60895	20.3	13111	100
2025-3-19 12:54:46.345	WT901BLE68(490AABDC0D29)	1.884	1.591	0.041	79.956	-101.013	-215.210	97.39	14.75	-142.14	-26.656	-38.122	53.116	0.47012	0.08685	-0.63284	-0.60895	20.3	13111	100
2025-3-19 12:54:46.379	WT901BLE68(E947F43FF2E9)	-0.189	0.976	-0.143	-16.357	-14.526	-23.193	100.78	13.30	-3.83	7.938	-64.680	-3.234	0.62820	0.76904	0.04639	-0.10806	21.6	13111	100
2025-3-19 12:54:46.461	WT901BLE68(490AABDC0D29)	-3.291	1.060	0.186	2.747	-95.642	9.216	97.15	26.98	-154.26	-26.656	-38.122	53.116	-0.00323	0.22156	-0.68903	-0.68994	20.3	13111	100
2025-3-19 12:54:46.469	WT901BLE68(E947F43FF2E9)	-0.261	1.004	-0.104	-27.710	1.404	-50.598	98.58	16.57	-3.25	18.816	-64.092	-10.290	0.62820	0.76904	0.04639	-0.10806	21.6	13111	100
2025-3-19 12:54:46.549	WT901BLE68(490AABDC0D29)	0.225	1.299	0.101	-2.380	-122.986	61.157	91.22	15.83	-165.60	-26.656	-38.122	53.116	-0.00323	0.22156	-0.68903	-0.68994	20.3	13111	100
2025-3-19 12:54:46.589	WT901BLE68(E947F43FF2E9)	-0.174	1.330	-0.157	-43.091	-2.686	-82.275	95.45	22.36	-1.66	18.816	-64.092	-10.290	0.62820	0.76904	0.04639	-0.10806	21.6	13111	100
2025-3-19 12:54:46.670	WT901BLE68(490AABDC0D29)	0.134	1.067	-0.148	0.610	17.151	54.810	92.04	4.74	-173.75	-8.134	-37.926	60.564	-0.00323	0.22156	-0.68903	-0.68994	20.3	13111	100
2025-3-19 12:54:46.679	WT901BLE68(E947F43FF2E9)	-0.086	1.458	-0.222	-44.312	-118.042	-149.902	89.39	33.45	-5.03	18.816	-64.092	-10.290	0.68182	0.62955	0.19742	-0.31573	21.6	13111	100
2025-3-19 12:54:46.758	WT901BLE68(490AABDC0D29)	0.023	0.952	-0.211	-0.671	-9.338	38.818	92.94	0.09	-174.01	-8.134	-37.926	60.564	-0.00323	0.22156	-0.68903	-0.68994	20.3	13111	100
2025-3-19 12:54:46.798	WT901BLE68(E947F43FF2E9)	0.247	0.755	-0.273	-29.114	92.834	-62.744	79.64	44.26	-12.47	18.816	-64.092	-10.290	0.68182	0.62955	0.19742	-0.31573	21.6	13111	100
2025-3-19 12:54:46.888	WT901BLE68(E947F43FF2E9)	-0.039	0.491	0.130	68.420	8.667	99.609	88.97	40.03	-2.85	28.714	-61.250	-13.622	0.68182	0.62955	0.19742	-0.31573	21.6	13111	100
2025-3-19 12:54:46.911	WT901BLE68(490AABDC0D29)	0.080	0.981	-0.172	-13.489	-0.977	26.062	92.60	-2.91	-174.01	-8.134	-37.926	60.564	0.06314	0.00958	-0.71942	-0.69153	20.3	13111	100
2025-3-19 12:54:46.969	WT901BLE68(490AABDC0D29)	0.209	0.992	-0.101	-14.587	-12.512	46.021	91.59	-6.14	-174.72	-8.134	-37.926	60.564	0.06314	0.00958	-0.71942	-0.69153	20.3	13111	100
2025-3-19 12:54:46.978	WT901BLE68(E947F43FF2E9)	-0.167	0.973	0.168	114.990	-40.100	263.123	100.45	18.99	1.00	28.714	-61.250	-13.622	0.68182	0.62955	0.19742	-0.31573	21.6	13111	100
2025-3-19 12:54:47.67	WT901BLE68(E947F43FF2E9)	-1.915	1.730	0.235	110.596	-64.819	293.152	110.85	-8.11	-8.01	28.714	-61.250	-13.622	0.51035	0.80719	-0.29614	0.01251	21.6	13111	100
2025-3-19 12:54:47.92	WT901BLE68(490AABDC0D29)	0.248	1.011	-0.125	-16.602	-4.822	61.707	90.77	-11.22	-175.11	-20.286	-38.122	58.408	0.06314	0.00958	-0.71942	-0.69153	20.3	13111	100
2025-3-19 12:54:47.151	WT901BLE68(490AABDC0D29)	0.107	1.150	-0.021	-22.034	5.920	78.308	89.13	-17.47	-174.48	-20.286	-38.122	58.408	0.06314	0.00958	-0.71942	-0.69153	20.3	13111	100
2025-3-19 12:54:47.189	WT901BLE68(E947F43FF2E9)	-1.907	1.188	0.833	-22.278	-126.770	-6.653	120.49	-17.75	-30.94	28.714	-61.250	-13.622	0.51035	0.80719	-0.29614	0.01251	21.6	13111	100
2025-3-19 12:54:47.271	WT901BLE68(490AABDC0D29)	0.479	1.644	-0.097	-55.664	23.743	150.940	85.46	-27.77	-172.30	-20.286	-38.122	58.408	0.29477	-0.17941	-0.61142	-0.71204	20.3	13111	100
2025-3-19 12:54:47.279	WT901BLE68(E947F43FF2E9)	0.012	1.713	-0.572	-24.170	-59.204	-77.820	116.78	-6.55	-35.50	28.714	-61.250	-13.622	0.51035	0.80719	-0.29614	0.01251	21.6	13111	100
2025-3-19 12:54:47.359	WT901BLE68(490AABDC0D29)	-0.102	0.732	-0.130	-89.233	50.964	140.625	71.82	-40.51	-161.59	-20.286	-38.122	58.408	0.29477	-0.17941	-0.61142	-0.71204	20.3	13111	100
2025-3-19 12:54:47.399	WT901BLE68(E947F43FF2E9)	-0.039	1.021	-0.263	-25.452	-8.118	-62.256	112.94	0.63	-37.10	-5.488	-61.348	6.664	0.51035	0.80719	-0.29614	0.01251	21.6	13111	100
2025-3-19 12:54:47.482	WT901BLE68(490AABDC0D29)	0.147	0.450	-0.252	-45.166	-87.952	-80.078	67.43	-41.21	-163.83	-40.964	-34.006	45.080	0.29477	-0.17941	-0.61142	-0.71204	20.3	13111	100
2025-3-19 12:54:47.490	WT901BLE68(E947F43FF2E9)	-0.095	0.963	-0.179	-26.306	-17.029	-30.640	109.48	4.83	-37.41	-5.488	-61.348	6.664	0.54565	0.77353	-0.22214	-0.23340	21.6	13111	100
2025-3-19 12:54:47.569	WT901BLE68(490AABDC0D29)	0.255	0.804	-0.204	19.043	-44.678	-207.703	75.79	-26.65	-176.07	-40.964	-34.006	45.080	0.29477	-0.17941	-0.61142	-0.71204	20.3	13111	100
2025-3-19 12:54:47.609	WT901BLE68(E947F43FF2E9)	-0.136	0.959	-0.182	-24.780	-16.724	-24.109	106.59	7.47	-37.08	-5.488	-61.348	6.664	0.54565	0.77353	-0.22214	-0.23340	21.6	13111	100
2025-3-19 12:54:47.669	WT901BLE68(E947F43FF2E9)	-0.177	0.968	-0.133	-24.048	-15.015	-28.503	103.80	10.15	-36.61	5.488	-65.660	0.098	0.54565	0.77353	-0.22214	-0.23340	21.6	13111	100
2025-3-19 12:54:47.691	WT901BLE68(490AABDC0D29)	0.530	1.297	-0.244	67.261	-43.762	-239.868	83.40	-3.50	178.00	-40.964	-34.006	45.080	-0.09879	0.02856	-0.69662	-0.70996	20.3	13111	100
2025-3-19 12:54:47.751	WT901BLE68(490AABDC0D29)	0.981	1.550	-0.104	63.782	-63.110	-207.703	90.86	18.56	171.67	-40.964	-34.006	45.080	-0.09879	0.02856	-0.69662	-0.70996	20.3	13111	100
2025-3-19 12:54:47.789	WT901BLE68(E947F43FF2E9)	-0.250	0.999	-0.104	-29.297	-13.672	-45.166	100.89	13.78	-35.90	5.488	-65.660	0.098	0.54565	0.77353	-0.22214	-0.23340	21.6	13111	100
2025-3-19 12:54:47.871	WT901BLE68(490AABDC0D29)	0.371	1.192	0.482	-18.494	-164.185	141.174	90.50	18.65	161.48	8.036	-37.338	54.586	-0.09879	0.02856	-0.69662	-0.70996	20.3	13111	100
2025-3-19 12:54:47.878	WT901BLE68(E947F43FF2E9)	-0.198	1.266	-0.109	-34.912	-25.696	-79.651	97.21	19.32	-35.40	5.488	-65.660	0.098	0.57196	0.72220	-0.05185	-0.38531	21.6	13111	100
2025-3-19 12:54:47.959	WT901BLE68(490AABDC0D29)	0.083	1.063	-0.548	58.228	-48.096	119.324	90.24	3.72	153.60	8.036	-37.338	54.586	-0.09879	0.02856	-0.69662	-0.70996	20.3	13111	100
2025-3-19 12:54:47.999	WT901BLE68(E947F43FF2E9)	-0.240	1.592	-0.255	-34.668	-81.848	-154.480	92.88	30.56	-36.67	5.488	-65.660	0.098	0.57196	0.72220	-0.05185	-0.38531	21.6	13111	100
2025-3-19 12:54:48.80	WT901BLE68(490AABDC0D29)	0.058	1.035	-0.112	8.972	0.977	38.208	91.86	-3.09	154.51	8.036	-37.338	54.586	-0.11978	-0.18292	-0.69644	-0.68341	20.3	13111	100
2025-3-19 12:54:48.89	WT901BLE68(E947F43FF2E9)	0.020	0.497	-0.150	0.977	-95.947	-33.752	84.28	41.14	-43.95	5.488	-65.660	0.098	0.57196	0.72220	-0.05185	-0.38531	21.6	13111	100
2025-3-19 12:54:48.170	WT901BLE68(490AABDC0D29)	0.063	0.951	-0.145	-2.869	5.554	27.039	92.14	-6.14	156.06	8.036	-37.338	54.586	-0.11978	-0.18292	-0.69644	-0.68341	20.3	13111	100
2025-3-19 12:54:48.209	WT901BLE68(E947F43FF2E9)	-0.151	0.624	0.106	94.788	-54.077	95.337	87.52	36.04	-44.20	26.656	-63.994	-8.330	0.57196	0.72220	-0.05185	-0.38531	21.6	13111	100
2025-3-19 12:54:48.269	WT901BLE68(E947F43FF2E9)	-0.071	1.043	0.180	125.977	-38.147	170.471	97.98	22.16	-42.64	26.656	-63.994	-8.330	0.57196	0.72220	-0.05185	-0.38531	21.6	13111	100
2025-3-19 12:54:48.291	WT901BLE68(490AABDC0D29)	0.191	0.947	-0.181	-12.024	7.629	25.208	91.52	-8.51	158.04	-5.586	-40.670	55.664	-0.11978	-0.18292	-0.69644	-0.68341	20.3	13111	100
2025-3-19 12:54:48.387	WT901BLE68(E947F43FF2E9)	-0.868	1.377	0.192	132.263	-62.744	184.998	108.48	6.62	-55.40	26.656	-63.994	-8.330	0.48776	0.72925	-0.36765	-0.30820	21.6	13111	100
2025-3-19 12:54:48.412	WT901BLE68(490AABDC0D29)	0.220	0.993	-0.100	-15.503	-5.676	39.001	90.63	-11.46	158.83	-5.586	-40.670	55.664	-0.11978	-0.18292	-0.69644	-0.68341	20.3	13111	100
2025-3-19 12:54:48.479	WT901BLE68(E947F43FF2E9)	0.103	1.255	0.605	32.959	-63.232	126.770	116.78	-5.10	-73.30	-7.938	-53.606	20.776	0.48776	0.72925	-0.36765	-0.30820	21.6	13111	100
2025-3-19 12:54:48.501	WT901BLE68(490AABDC0D29)	0.234	1.007	-0.116	-26.428	0.061	33.630	88.90	-14.65	159.66	-5.586	-40.670	55.664	-0.01929	-0.21832	-0.65588	-0.72226	20.3	13111	100
2025-3-19 12:54:48.560	WT901BLE68(490AABDC0D29)	0.182	1.239	-0.147	-33.875	13.611	63.293	86.34	-18.55	161.78	-5.586	-40.670	55.664	-0.01929	-0.21832	-0.65588	-0.72226	20.3	13111	100
2025-3-19 12:54:48.599	WT901BLE68(E947F43FF2E9)	0.045	1.063	-0.226	5.981	60.242	-46.753	114.02	-0.56	-79.37	-7.938	-53.606	20.776	0.48776	0.72925	-0.36765	-0.30820	21.6	13111	100
